time(seconds)	aggragete Attack(Mbps)
0.2889784593695026	20
1.0902733336387953	40
1.1420107030193243	60
2.046418929124599	80
2.069136718311499	100
2.262505510687568	120
2.3115983299106397	140
3.0069000496957106	160
3.1179361819066216	180
3.171365949851624	200
3.2663383020750647	220
3.8352301089375693	240
4.049441590653477	260
4.276255500649718	280
4.85072178374868	300
5.237962698421826	320
5.911389162377411	340
6.015823584217561	360
6.713959037373797	380
7.313685850723728	400
7.823903769475919	420
8.168455649032706	440
8.555737305735043	460
8.725480407507	480
9.071581318927263	500
9.114449208296739	520
9.34826077310838	540
9.482896792473323	560
10.03034903172728	580
10.140692979600926	600
10.818844099396161	620
11.346813394067714	640
11.694324543132282	660
12.206795399429273	680
12.41159873752596	700
12.553344277754736	720
12.571212075348575	740
12.981782289655508	760
14.155655711943417	780
14.342859008577726	800
14.556686950843359	820
15.730051649684508	840
15.97268479841897	860
16.2457084676913	880
16.39297982247311	900
16.425248873934287	920
16.714714899805678	940
17.288737615072275	960
17.555876431232857	980
17.95832818311797	1000
18.041075645331286	1020
18.321808470868273	1040
18.736746360875845	1060
18.8079774025822	1080
19.277588623139533	1100
19.626171767700896	1120
20.841999524671202	1140
21.489614332723693	1160
21.596402915917995	1180
21.797155817767244	1200
22.216117219493476	1220
22.485932242259807	1240
23.284708458888996	1260
23.29860954265516	1280
25.0521995086302	1300
25.096582878804966	1320
25.175070742962212	1340
25.18025435450777	1360
25.237722363124167	1380
25.392461386343047	1400
25.412631552756963	1420
25.4866368366368	1440
25.5286808817461	1460
26.11157644320781	1480
26.3046973177254	1500
26.404371622053464	1520
26.429718759982617	1540
26.869876246265285	1560
26.9732021416422	1580
26.99320541220872	1600
27.107304561378015	1620
27.169671984586405	1640
27.887501950139768	1660
27.923293843700694	1680
28.385638637861188	1700
29.83238693635625	1720
30.727634066904045	1740
31.06222357542297	1760
31.79468233121766	1780
31.974325433582923	1800
32.312909641309744	1820
32.404581275734174	1840
33.082442132448925	1860
33.645174110909494	1880
34.16528845873079	1900
34.30923496232827	1920
35.65989970396711	1940
36.70363379848976	1960
37.92376434866184	1980
38.11915015223468	2000
38.17734301620648	2000
38.28163987716084	2000
38.31931821646006	2000
38.582717752719425	2000
38.825464003027726	2000
39.40365171528364	2000
39.90105456310753	2000
40.18097466830145	2000
40.460948949946065	2000
40.58780037804979	2000
40.64982559225514	2000
41.187592626282054	2000
41.311507258599185	2000
41.31232969908969	2000
42.28927812916159	2000
42.439352533586806	2000
42.69246738246408	2000
43.23394790658199	2000
43.249702789112575	2000
43.33210596566842	2000
45.041529600688946	2000
45.26851584144256	2000
45.4937924867463	2000
46.22239197381374	2000
46.26687010662878	2000
46.48946709713479	2000
46.825229465122874	2000
46.851712885174585	2000
46.93765425178633	2000
47.38818513806649	2000
47.5200192784803	2000
47.55494232003123	2000
48.26194045040835	2000
48.44636824676606	2000
48.914453060925844	2000
49.48404698355085	2000
50.20410327520276	2000
50.5221436034517	2000
50.596367323880656	2000
50.63935651195352	2000
50.73421763575671	2000
50.882418817514846	2000
50.90597793478566	2000
51.64653511191502	2000
51.9125949550181	2000
52.82793577397331	2000
52.91854926057911	2000
53.317470698900216	2000
53.59400258394278	2000
54.40163532159613	2000
54.544191855005224	2000
55.11135694187105	2000
55.19383648194069	2000
56.20293182320152	2000
56.278329626085586	2000
56.539308419275905	2000
56.89241925041517	2000
56.895268745083875	2000
57.01449427341228	2000
57.54962430142859	2000
57.872125402297506	2000
57.99561980094026	2000
58.174173281982256	2000
58.22414638548583	2000
59.204891452726585	2000
59.21115548153672	2000
59.52711034036329	2000
59.74701944513283	2000
60.41148662712358	0
61.004070136391306	20
61.241930801308854	40
61.60197906845116	60
62.42758378236153	80
62.7653605064467	100
63.043602786849334	120
63.064836993722714	140
63.1916017952725	160
63.20676459178758	180
64.16368455856119	200
64.2437290012191	220
64.68137427684967	240
64.82932812709545	260
64.92538782681511	280
65.1069587110817	300
65.132085012712	320
65.537271877614	340
65.9284635494786	360
65.94446958002248	380
66.76529819332737	400
66.92828786090531	420
67.32248247709965	440
67.63293473715211	460
67.70300541459298	480
68.87717735054967	500
69.81606546148659	520
69.99057472078475	540
70.05262715929656	560
70.3697393959452	580
70.63007821784902	600
70.86672616897272	620
71.18548999008009	640
71.38023166658873	660
72.26600966203158	680
72.70673629320831	700
72.78973112233466	720
73.09645755772308	740
74.57841473542527	760
74.58725712807278	780
75.44817834365772	800
75.6770124098881	820
75.94326492971263	840
76.13207082429116	860
76.21120429183748	880
76.22284750162505	900
76.6477764584348	920
76.76677104630036	940
77.26394904133076	960
77.88873967424833	980
78.28725645561256	1000
78.66696310984	1020
78.88796084692154	1040
78.89745541578004	1060
79.38596861043916	1080
80.13848805121675	1100
80.35512692216815	1120
80.6568516730852	1140
80.89927287517546	1160
80.93934264900362	1180
81.48747957569812	1200
82.56934561243087	1220
83.08569777700187	1240
83.28326771199406	1260
84.1973701795958	1280
84.5775011613521	1300
85.23580449759358	1320
85.76851647586119	1340
86.39632139223191	1360
88.29203725010647	1380
88.81955355100297	1400
88.89963812645753	1420
88.9120167692634	1440
89.3660329483833	1460
89.38014562679015	1480
89.48916184289243	1500
89.5546916194579	1520
89.69496184920607	1540
89.71155123851202	1560
89.97271010772799	1580
91.08307353556359	1600
91.87108427987602	1620
92.1990718950167	1640
92.29144001434719	1660
93.53339215623461	1680
93.84977369529908	1700
94.6031911341522	1720
94.72605278524	1740
95.46623738073065	1760
96.56688217121663	1780
97.33730061942398	1800
97.5337375929304	1820
97.86168528350098	1840
97.99797326665076	1860
98.34204059538881	1880
98.35110420591997	1900
98.79691004793348	1920
99.31626401373967	1940
99.49202922940047	1960
99.7565723622231	1980
99.8511051666688	2000
99.92446362652109	2000
100.14774221173876	2000
100.17116570315926	2000
100.74240407846355	2000
101.26984998826829	2000
102.04602139719957	2000
102.68747385725236	2000
103.5352029192086	2000
103.60707800153834	2000
103.61511462707277	2000
104.26208444091955	2000
104.331276429235	2000
104.44999804875873	2000
104.85455712332819	2000
105.23587812509359	2000
105.73982605560165	2000
106.12064074240938	2000
106.17395301022073	2000
106.44646003384108	2000
106.82376701264901	2000
106.98207460798987	2000
107.66913523875779	2000
108.00717870702614	2000
108.01470027409772	2000
108.05151414731102	2000
108.40835002413276	2000
109.2948068870441	2000
109.88758472564218	2000
110.18696152694247	2000
110.2166923701854	2000
110.23602883551077	2000
110.52524403210612	2000
111.06040014656412	2000
111.72356838906373	2000
113.06849065501933	2000
113.12388427752852	2000
113.46615418688815	2000
113.70447297298914	2000
114.18787409137047	2000
114.22244632153749	2000
114.44776405056294	2000
114.50266121782461	2000
114.81047227594428	2000
115.36824626638268	2000
115.5721984235806	2000
115.62496924655706	2000
115.87834773941682	2000
116.14560167805126	2000
116.68041889919951	2000
117.03642200313543	2000
117.333163853084	2000
117.78271697980247	2000
117.92597201123382	2000
118.12456621707564	2000
118.1891867607155	2000
118.2593215107845	2000
118.3048990237787	2000
118.47821561190918	2000
118.67227677000389	2000
119.31783352697947	2000
119.53700847946317	2000
119.65297579861681	2000
119.74377878049509	2000
119.81328512041776	2000
119.95347552133917	2000
120.07857591350852	0
120.21125204262769	20
120.83764613315499	40
121.11807409316496	60
121.46175650417851	80
122.3647081708284	100
122.6785626919354	120
123.63235922331643	140
124.03569481499608	160
124.27181235978662	180
124.37352251464928	200
124.41635687558862	220
124.70256345499172	240
124.71802706769732	260
125.46988010144189	280
125.63515313479857	300
125.63839696525646	320
125.64296248125495	340
125.73183753377137	360
125.82956470859942	380
126.00873893294595	400
126.55142539453313	420
126.61631248167804	440
126.83078564362846	460
127.11024081437075	480
127.18408447031464	500
127.37007836086062	520
127.5927150082907	540
127.65885842091173	560
127.75813425273265	580
128.4071904133463	600
128.64551344311673	620
128.96504864667563	640
129.90921049772157	660
129.931242533766	680
130.08857105401145	700
130.09224738802672	720
130.26907802350564	740
130.44250237348282	760
131.72339611374133	780
131.7848644122774	800
132.03962308580458	820
132.1834095552758	840
132.23787353304553	860
132.716533650339	880
132.88205782826947	900
132.90221058565777	920
132.90351405839473	940
133.11597998417483	960
133.5258362684046	980
133.64247288790457	1000
134.06965485334058	1020
134.80089045205256	1040
135.44192725783557	1060
135.49159368257725	1080
135.5226972928736	1100
135.58146949719597	1120
135.64615859533322	1140
135.76522709795077	1160
135.89050056370246	1180
135.97480868206634	1200
136.1441717878185	1220
136.3988103412945	1240
136.61234096433176	1260
137.08770785683072	1280
137.26536609580708	1300
137.3799887207405	1320
138.02493782100768	1340
138.95559528518115	1360
139.12167513226885	1380
139.13932786422944	1400
139.67063501419113	1420
139.84724785124894	1440
140.3001954861437	1460
140.48347752039896	1480
140.86119079007312	1500
140.89891960903506	1520
141.02538274138902	1540
141.84980864391645	1560
141.8725546028204	1580
142.0946438863797	1600
142.52463408445388	1620
142.6236871656576	1640
142.97030715510454	1660
143.195961198877	1680
144.25741267338137	1700
144.53230609681242	1720
144.805845728766	1740
145.0451556525125	1760
145.3780512690898	1780
145.90780623235503	1800
146.04570616986098	1820
146.1234861186407	1840
146.4407582211758	1860
146.51254513686536	1880
146.56559929311877	1900
146.74848574353695	1920
146.950809088957	1940
147.3826291566313	1960
147.50249261872196	1980
147.5357832554408	2000
147.53910383864314	2000
148.2565931014523	2000
148.34559097710815	2000
148.36463217101021	2000
148.38052723083814	2000
148.67891132035027	2000
149.92621080883313	2000
150.10858845323116	2000
150.17636298051198	2000
150.82953582966712	2000
150.88175194080466	2000
151.53635819528475	2000
151.82949302957442	2000
151.89967753450017	2000
152.15544645157047	2000
152.34850004293588	2000
152.6594822980554	2000
153.30491404655686	2000
153.32010432101575	2000
153.33995678212713	2000
153.47742450771702	2000
154.295799821601	2000
154.42215111513744	2000
154.75763919962287	2000
155.04182654322258	2000
155.78278410425648	2000
157.30050372754363	2000
157.71258057236858	2000
157.8241089935123	2000
158.00167084964744	2000
159.04278023660473	2000
159.7723825872537	2000
159.83955821514195	2000
159.96039961606087	2000
161.71926913462102	2000
161.83454491908307	2000
162.18863470829587	2000
162.70313544985999	2000
162.83466787383745	2000
162.96437780703758	2000
163.25513051901308	2000
163.33697168376986	2000
164.23657147841115	2000
164.45727019983255	2000
164.79084739567412	2000
164.97468252433495	2000
165.34758003793118	2000
165.64133398246676	2000
166.30659623364176	2000
166.847042084718	2000
167.0700600659519	2000
167.1974414305102	2000
167.57614676236602	2000
168.06745582517402	2000
168.13105886998133	2000
168.50538042100473	2000
168.59933546900464	2000
168.75522103431553	2000
168.85047632818404	2000
169.26587778280697	2000
169.64672100901808	2000
169.8020338799712	2000
170.279889220907	2000
170.91630164754423	2000
171.04923473442176	2000
171.08231844970913	2000
172.21636457941528	2000
172.40615055184563	2000
173.7070264321642	2000
173.90618827963982	2000
173.91542363919027	2000
173.99768993421927	2000
174.20712541948265	2000
174.23975679594338	2000
174.73889619718182	2000
174.99409498375135	2000
175.79656241852	2000
176.63609017286834	2000
176.75507350025308	2000
176.84542635618146	2000
177.4106374848464	2000
177.54548920724886	2000
177.5635070953397	2000
177.81590184381133	2000
177.8978226339408	2000
178.2014773388226	2000
178.81986094524086	2000
179.06134070237107	2000
179.21152698895006	2000
179.480032429977	2000
179.68082323942033	2000
180.54827094907887	0
180.56318027418368	20
180.8972728810611	40
181.1769496568447	60
181.2660418036496	80
181.3748034614367	100
181.58960780330816	120
181.75108962030137	140
181.82243050719404	160
182.1939874787534	180
182.28311316251913	200
182.63910264278172	220
182.94420788667816	240
183.65614216420232	260
183.66301455039815	280
183.93779917975846	300
184.07726720565734	320
184.12458523089333	340
184.16948535542147	360
185.19472751936732	380
185.286211631119	400
185.52677392533693	420
185.55131367385442	440
186.74022946446928	460
186.965766792147	480
187.11313150299648	500
187.32256548646225	520
187.99895694038239	540
188.49556823556625	560
188.56325549504064	580
188.83763595422886	600
188.86940434258338	620
188.92377626358586	640
189.33593506290342	660
189.74129871395064	680
189.81426537987508	700
190.06957738828942	720
190.81177032139368	740
191.03839544806897	760
191.1625832799852	780
191.41048849889498	800
191.65350097568287	820
192.27407016998256	840
193.21095800754185	860
193.69800096185057	880
195.55678487419095	900
195.72256899860886	920
196.80087179259624	940
196.82171327513285	960
197.16670428206567	980
197.6466841637157	1000
197.99902022441952	1020
198.11589357410023	1040
