time(seconds)	aggragete Attack(Mbps)
0.3366255619378662	20
0.4411802074839597	40
0.9348862452890838	60
0.9399150091299283	80
1.077056024951374	100
1.146808826379174	120
1.3410421727520316	140
1.5507288078680637	160
1.7282169382141515	180
1.7831483350875685	200
1.8126128766913727	220
1.8685845978650124	240
2.2260829182752135	260
2.3113606538917275	280
2.7363780471170522	300
2.82520679402048	320
2.9325878579238305	340
3.0672083411359887	360
3.115682330728922	380
3.1580753563492516	400
3.6249166575851444	420
3.642398364081586	440
3.6954691559344646	460
3.849376762570554	480
4.253452271649496	500
4.384621559496379	520
4.5059849014168	540
4.5958423314836265	560
4.605491170768271	580
4.611260804287875	600
4.94325017167736	620
4.949540602265824	640
4.9727612958443785	660
5.095237997319687	680
5.177319395003728	700
5.368387092093715	720
5.413548216105202	740
5.684805364498202	760
5.713342303590485	780
5.729343872660385	800
6.025987034357871	820
6.207978558706786	840
6.316561427928395	860
6.472856035470934	880
6.596914205373297	900
6.743196243032782	920
6.954332863449012	940
7.123956206478781	960
7.644126138876405	980
7.7779649913231825	1000
7.808917304783919	1020
7.863499434044879	1040
8.518827027488017	1060
8.624533500001201	1080
8.765799923757616	1100
8.770434635922467	1120
9.080297448073168	1140
9.57229403874607	1160
9.881537905023624	1180
10.361458302107097	1200
10.638117787714648	1220
10.892737817320416	1240
11.052862472168105	1260
11.449311977269389	1280
11.795343334809763	1300
11.941930781717693	1320
12.393074584934483	1340
12.443620439449743	1360
12.477465539713466	1380
12.789567627648813	1400
12.817901473949261	1420
12.914133410287889	1440
12.990705765687197	1460
13.184105321915537	1480
13.3446196027992	1500
13.704025492949413	1520
14.484174294406413	1540
14.61643677877627	1560
14.919319507621273	1580
15.439090966470843	1600
15.548897588499075	1620
15.66074398427359	1640
15.801539186671617	1660
16.212219880343675	1680
16.341340118644425	1700
16.56544600008669	1720
16.815461566119094	1740
16.833156501457914	1760
16.9605332728941	1780
17.254688339574127	1800
17.84974964210815	1820
17.889708736737603	1840
17.89259896318772	1860
18.021320420582775	1880
18.033328084398462	1900
18.088608043923195	1920
18.207501708167122	1940
18.438717297175945	1960
18.439132612271237	1980
18.495405098820655	2000
19.00096629103259	2000
19.281390399324525	2000
19.38093105313331	2000
19.53480387839098	2000
19.594191350027497	2000
19.652560268451914	2000
19.692333906219663	2000
19.902512128250606	2000
20.112049665147044	2000
20.12008239660404	2000
20.21781585126182	2000
20.276606581019767	2000
20.288264261507475	2000
20.31690286833605	2000
20.407606701062114	2000
20.536971576012927	2000
21.235793068799065	2000
21.38797573727291	2000
21.54767461010542	2000
21.61931746421309	2000
21.664184728196993	2000
22.080348811358547	2000
22.468727763434114	2000
22.526124385853407	2000
22.653021211206454	2000
22.70153185800069	2000
22.764922267786144	2000
22.998601953257744	2000
23.024076891381412	2000
23.531698561293965	2000
23.559518096709223	2000
23.68283443679416	2000
24.26505489675051	2000
24.415886421606544	2000
24.46156254110915	2000
25.269879511609027	2000
25.33383158802096	2000
25.34561591081901	2000
25.49642412225072	2000
26.05653062914607	2000
26.461395046537554	2000
26.477373742683007	2000
26.591864074264723	2000
26.61882256247841	2000
26.821392531232302	2000
26.974245498650358	2000
27.052782517093902	2000
27.09903124698935	2000
27.706071411811937	2000
27.76320510746053	2000
27.97562702570971	2000
28.22011491971085	2000
28.333901511892268	2000
28.51815633913421	2000
28.5205544781572	2000
28.81099533390953	2000
28.850148489516783	2000
29.22711033930205	2000
29.5835617403814	2000
29.96570460960548	2000
30.031589524152228	2000
30.17231826449496	2000
30.211210658849712	2000
30.658289521125145	2000
30.700543494022863	2000
31.01735423493787	2000
31.316771640003964	2000
31.330577710669886	2000
31.338735868128076	2000
31.80258776389676	2000
31.895684153203312	2000
32.0617600505919	2000
32.35998633993218	2000
32.61040368968013	2000
32.68016128882886	2000
32.72379705026299	2000
32.92711865196229	2000
33.216457045807964	2000
33.814915869888786	2000
34.132653011117455	2000
34.13699947444502	2000
34.21525618285575	2000
34.56496140603136	2000
34.897216624358805	2000
35.38832316700503	2000
35.67987847786196	2000
36.243706546209424	2000
36.511065952027224	2000
36.5134069476682	2000
36.55584567981888	2000
36.68513394650591	2000
36.735238410668586	2000
36.8823683611396	2000
36.96682244557541	2000
37.144197550524154	2000
37.22316014901545	2000
37.25508008853119	2000
37.39397896059961	2000
37.762316541248396	2000
37.92470477327874	2000
38.43212284467541	2000
38.59498772223277	2000
38.64696077460692	2000
38.833057132922654	2000
38.942598108002684	2000
39.028475347102436	2000
39.123389257987014	2000
39.68624689648644	2000
39.89621241240026	2000
39.98940789194248	2000
40.10758103435952	2000
40.87053146009307	2000
40.99113249963069	2000
41.19527401831743	2000
41.407105516148114	2000
41.56950612212055	2000
41.86134587747505	2000
42.25950532008265	2000
42.315143414595475	2000
42.39195227244475	2000
42.43403672168523	2000
42.48689266305614	2000
43.04676781477253	2000
43.084329342138005	2000
43.43572928863762	2000
44.154753924028086	2000
44.31294499140248	2000
44.330223964113834	2000
44.35839456827452	2000
44.49530851901141	2000
44.77241555708469	2000
44.89043371931613	2000
45.07555347724102	2000
45.21872634959837	2000
45.29784471157967	2000
45.72594444466826	2000
45.792329792241866	2000
45.98469568472224	2000
46.02385705674963	2000
46.16180506773689	2000
46.197888875726875	2000
46.29755154536117	2000
46.305379548630455	2000
46.399318938250424	2000
46.443747011900214	2000
48.2126345230948	2000
48.331222979245844	2000
48.38968392915994	2000
48.44286532547101	2000
48.490808134130035	2000
48.531034754581064	2000
48.77826826337971	2000
48.8470977442723	2000
49.166970729120465	2000
49.538538785127336	2000
50.20635605104874	2000
50.261776185588076	2000
50.42890912046732	2000
50.50272907495672	2000
50.819816506435	2000
50.83561165111989	2000
51.0813602482185	2000
51.149755788914376	2000
51.15824902761804	2000
51.29207616357163	2000
51.483152274183446	2000
51.70264060834848	2000
51.91873995760803	2000
51.922237674308406	2000
51.961386061051115	2000
52.009392158498706	2000
52.139871564319094	2000
52.41057830884934	2000
52.725978005200375	2000
52.75903684601624	2000
52.823387029556756	2000
53.10788663198262	2000
53.37433392316211	2000
54.168770313161914	2000
54.302091028558635	2000
54.37791904680048	2000
54.673875707226756	2000
54.688813564470294	2000
54.69241512773353	2000
54.731436152075325	2000
54.78366271089343	2000
55.314369525056925	2000
55.360526947909534	2000
55.41682070773447	2000
55.600185929123924	2000
55.603244948715286	2000
55.81598234834124	2000
56.08409900602609	2000
56.11889718897739	2000
56.17591049559366	2000
56.26064808382841	2000
56.374835139522524	2000
56.55836112190745	2000
56.64571505092959	2000
56.76559346267367	2000
56.901644658983074	2000
