time(seconds)	aggragete Attack(Mbps)
0.9353645816834764	20
1.0698416070737446	40
1.5906217612319926	60
1.5941767862091307	80
1.8743814832789463	100
2.0142506536089684	120
2.3563193163111245	140
2.832828085065713	160
4.312805110508766	180
4.423340550800728	200
4.462020233550143	220
4.7431235622111725	240
4.74509826140038	260
5.019033230350619	280
6.102437935316897	300
6.336120173466479	320
7.741780801845164	340
8.118361149853305	360
9.804358435390721	380
11.353608149111025	400
11.467970096014776	420
11.92142021537668	440
11.977998593627582	460
12.627706095857814	480
12.762329459814152	500
13.195184959238153	520
14.007092215787795	540
14.169469629958265	560
14.775910953411168	580
14.990998023220818	600
15.072270378069934	620
15.862625323580797	640
16.342577147789537	660
17.377758300444967	680
17.48373034657426	700
18.49535816699048	720
19.44548639997239	740
19.47577130742517	760
20.014080379487112	780
20.341443579913832	800
21.71665193543799	820
22.502792072921018	840
22.916293019649533	860
23.043040963514432	880
23.46588948682358	900
24.073070747256477	920
24.200647954038637	940
24.24123540940401	960
25.13367860757848	980
25.24891091741842	1000
25.45368423574949	1020
25.826099450401287	1040
27.829893361901952	1060
27.966740279804092	1080
28.119631376870736	1100
28.121106050563355	1120
28.366688192620405	1140
28.49811158350067	1160
28.59644227138982	1180
28.654997757917403	1200
28.884258240779605	1220
29.40987796341179	1240
30.085170293489817	1260
30.740767574824577	1280
30.909062549115724	1300
31.204498644267847	1320
32.13919307113227	1340
32.15899061025609	1360
33.995884180000914	1380
34.56326066810304	1400
35.01628534573753	1420
35.35675593174467	1440
35.53316345993421	1460
35.56539696790977	1480
35.571108041735364	1500
35.92559965499909	1520
36.04129524336253	1540
36.87704152297744	1560
37.286428430652386	1580
37.52764709994266	1600
37.7438396489021	1620
38.21201679326656	1640
39.07497378281371	1660
39.28245635120817	1680
39.32091858986775	1700
41.23219448418539	1720
41.25910047801254	1740
41.38341951904251	1760
41.546848788100604	1780
41.79295569694507	1800
42.016670280630855	1820
42.351456512193764	1840
42.4322765706733	1860
43.79315641957404	1880
44.0755494560329	1900
44.08487048125295	1920
44.597063803074924	1940
44.75460545992449	1960
45.91156476192306	1980
46.81245493863043	2000
47.49301191751091	2000
48.09012778326427	2000
48.446728611643834	2000
48.67884890369368	2000
49.12547247173863	2000
49.16506980547417	2000
49.788795815676615	2000
50.28327469177143	2000
50.30040921583258	2000
50.50471044234658	2000
50.51728884741898	2000
50.96427522509578	2000
50.99291252375728	2000
51.83844468999852	2000
51.878859612502616	2000
52.82460043185835	2000
52.8248213178764	2000
53.45145495772539	2000
53.73309417309935	2000
53.98342578004809	2000
55.447240261387414	2000
55.71912148527787	2000
56.19835880200619	2000
56.49805995558799	2000
56.79506671125801	2000
56.99265196991982	2000
57.39785224050233	2000
57.838888445376114	2000
58.897748320107354	2000
60.017981288391105	2000
60.06717695168326	2000
60.32626363729131	2000
60.61197526908877	2000
60.89488283258458	2000
61.503535097952934	2000
61.52951027332271	2000
61.579321676711	2000
62.365083600814394	2000
62.44526588830019	2000
63.311027684065856	2000
63.33585261966769	2000
63.784496819229865	2000
65.5148815420421	2000
65.81146825165452	2000
66.25139638275579	2000
66.32165194072326	2000
66.54357514472291	2000
68.42207473208516	2000
69.03612963723135	2000
69.19738534825865	2000
69.33412608821124	2000
70.33745131615014	2000
71.86008452444754	2000
72.55669439933969	2000
72.60716649295202	2000
73.75916090551219	2000
73.80756962824285	2000
74.30287237099981	2000
74.51527911611745	2000
75.19816971509745	2000
75.45565916475778	2000
75.94592239037766	2000
75.97055866525712	2000
76.30172770620368	2000
76.45668848120411	2000
77.19143551418475	2000
77.21055808381998	2000
77.4263454658487	2000
77.60870908975433	2000
77.8553113734366	2000
78.25565124890221	2000
78.43856026477135	2000
78.48271822386847	2000
79.03122428365414	2000
79.35599580876533	2000
79.64197365179234	2000
81.54593389947463	2000
81.59043604094954	2000
81.67144924528564	2000
81.92194439339961	2000
82.22268736468872	2000
82.45252656935428	2000
83.15744395433093	2000
85.05072221801831	2000
87.80590162319784	2000
88.0511772802092	2000
88.73852720738591	2000
88.9424604554608	2000
90.6466013530663	2000
90.66890554668184	2000
90.82224019921905	2000
90.93800125176695	2000
91.7716831130094	2000
92.66741886652733	2000
92.96416126051118	2000
93.83527182866412	2000
94.96726269518292	2000
95.76939770401724	2000
96.58809119956172	2000
96.88876063444644	2000
97.45833884002693	2000
97.50768008507002	2000
97.55251511745631	2000
97.73296059139147	2000
98.5296965006647	2000
99.27494764014	2000
100.06102854533917	2000
100.09417464562239	2000
100.85816696432924	2000
101.71873944103365	2000
102.83809796070949	2000
103.36098784522301	2000
103.92487548521456	2000
105.63611183927634	2000
107.18896485136653	2000
107.34586366074983	2000
107.778576813535	2000
107.88103167440966	2000
108.39378563229502	2000
108.88047738072497	2000
109.02706825267141	2000
109.36607475438247	2000
109.89420566323606	2000
109.98299934624849	2000
109.99236119847363	2000
110.60077372409943	2000
110.63201458985154	2000
112.07876012623281	2000
112.14452601818931	2000
112.43998911177033	2000
112.46828569143794	2000
112.89065669289892	2000
113.058143835375	2000
113.9185698246059	2000
114.25576590550261	2000
114.94356902707406	2000
116.14611128179426	2000
116.75109252915777	2000
117.08809597962107	2000
118.94038127498487	2000
119.1324317091693	2000
119.3643863176607	2000
119.81765425388174	2000
121.51151816537457	0
121.78960865812724	20
123.33870177093361	40
123.61511697418335	60
123.66922434603723	80
124.50119735111059	100
124.76227579313955	120
125.26659249673207	140
125.71039478819635	160
126.07482644284859	180
126.12111327504161	200
126.2410458718992	220
126.6130204993773	240
127.09374285944695	260
128.65822844062177	280
129.56878369360214	300
129.69306538564555	320
129.74780283886895	340
129.95294546575263	360
130.54314080003945	380
131.13830732708684	400
131.26139607167792	420
131.27214772145803	440
131.83792875322308	460
132.51130206335202	480
132.70392658065327	500
133.08693057472175	520
133.82381995061502	540
134.1612003164932	560
136.18733839087685	580
136.82134139333965	600
137.44034274828044	620
138.36128179401726	640
138.89345569147946	660
139.09012928738082	680
139.21632641365971	700
140.51122275494416	720
140.57230934992464	740
141.19446174371652	760
141.3326134074559	780
142.18838129149262	800
142.63028151891103	820
143.3664295979511	840
143.70046761811597	860
143.72192440994286	880
143.8264455208501	900
144.25931216000365	920
144.75982721664488	940
144.82383262495514	960
145.21109821789753	980
145.79670860292475	1000
146.0373374349324	1020
147.27207739734493	1040
147.4472920212333	1060
147.7408328477276	1080
149.03142939584535	1100
150.2677506436503	1120
150.35886658282706	1140
150.52682621809495	1160
151.76867724277375	1180
152.00173269083527	1200
152.17326529189086	1220
152.2111194961898	1240
153.97627466718345	1260
154.0028313763181	1280
154.42069669742568	1300
154.4479683424438	1320
154.53328597387457	1340
154.671776053637	1360
154.92890231494707	1380
155.40167095686604	1400
155.51028310625094	1420
155.73939297473802	1440
156.69585899042266	1460
157.04197934013106	1480
158.3721663914626	1500
159.1527037748266	1520
159.273258879926	1540
159.43887548972577	1560
159.4953827476683	1580
159.65575466557874	1600
159.79766365286878	1620
160.3051722380331	1640
160.62613457200294	1660
162.4573837133047	1680
163.0592298582398	1700
163.55931388414533	1720
163.78845104007945	1740
164.37755799036586	1760
168.57590274304053	1780
168.74093240271395	1800
168.7963575529309	1820
168.98299533158115	1840
169.19470762409944	1860
170.5004681582426	1880
170.83245631376363	1900
170.92583658892755	1920
171.33649669003046	1940
171.77272810955785	1960
172.0517350375682	1980
172.784495700603	2000
173.4708655633305	2000
174.97454254691436	2000
175.2410832195281	2000
175.68554493162523	2000
176.14908332532093	2000
176.3635626389675	2000
176.43341687201539	2000
176.6033984778513	2000
177.507598700875	2000
177.93519816041652	2000
178.14405078047432	2000
179.82026603041612	2000
180.83522779697813	2000
180.9708177534543	2000
181.26528765105104	2000
181.4756389523009	2000
182.5550810887785	2000
183.46656782717355	2000
183.58958778233838	2000
184.00923009303494	2000
185.33853802875097	2000
185.47337618071182	2000
185.5773417614697	2000
187.5940744696999	2000
188.45371052536953	2000
188.46602064330912	2000
189.1208800582888	2000
189.3941174251205	2000
189.4821434434337	2000
190.0776195616978	2000
190.49530418343454	2000
190.97273221160734	2000
191.34077722321518	2000
191.55720947450104	2000
192.194369985224	2000
192.21061628089663	2000
192.56022975934064	2000
193.02576596467725	2000
193.28798724926102	2000
193.3339649249088	2000
193.91537725449874	2000
194.36770036498083	2000
194.84698361103432	2000
