time(seconds)	aggragete Attack(Mbps)
0.19754351713450724	20
0.65310243982921	40
1.0226135596742147	60
1.1050206522834292	80
1.1493789921964899	100
1.2449123853622364	120
1.3159724416381473	140
1.41860322044334	160
1.5218578520094013	180
1.5316980106862872	200
1.5859067024924267	220
1.6267783670083273	240
1.637365668240485	260
1.7606254517970887	280
2.009059555744412	300
2.051553912108626	320
2.087495773632857	340
2.212958951414807	360
2.343176183838382	380
2.3873347722770384	400
2.579858548254412	420
2.701328286030505	440
3.008542308532891	460
3.315864247834534	480
3.4047505304117345	500
3.447987219646761	520
3.519436385659841	540
3.53715220532913	560
3.566226282716388	580
3.7051652301286917	600
3.8922097932744473	620
3.916235697387629	640
3.932721064292244	660
4.19218599561826	680
4.368293122092677	700
4.471439075239889	720
4.612193835118213	740
4.628948367737752	760
4.6612470528251	780
4.740656280160884	800
5.011586048120726	820
5.07998426792361	840
5.209470256791669	860
5.226959534179652	880
5.347211134078376	900
5.395152604049966	920
5.561957407035266	940
5.584751638963633	960
5.663711066224351	980
5.734089909347567	1000
5.851270485703564	1020
6.04899000863789	1040
6.112842613801051	1060
6.178917573099243	1080
6.193176402376711	1100
6.283145637404048	1120
6.332610210064094	1140
6.6700850452231855	1160
7.18217388353049	1180
7.364289076968094	1200
7.428389021404245	1220
7.544752630927143	1240
7.548909927699927	1260
7.7276309297866606	1280
7.7381943031863205	1300
7.9443341100885485	1320
8.069639940501332	1340
8.153250634492112	1360
8.31163120972879	1380
8.494255424096657	1400
8.51542767431265	1420
8.523561254984978	1440
8.657831500841768	1460
8.676621089263964	1480
8.836031143036607	1500
9.205282317215234	1520
9.291593601475082	1540
9.487003501097371	1560
9.565719226008776	1580
9.601871050446968	1600
9.690757430918387	1620
9.691860083108274	1640
9.787550710260247	1660
9.815301110453259	1680
10.089920280474542	1700
10.186545264581476	1720
10.198314263926834	1740
10.24138474388937	1760
10.63832418401427	1780
10.707193908950178	1800
10.863972233932596	1820
10.890224349968026	1840
10.968535733543094	1860
10.99723592553967	1880
11.00345047681713	1900
11.05899438759997	1920
11.064398065867968	1940
11.065912192261125	1960
11.265866937880677	1980
11.864801232778394	2000
11.918043590247303	2000
11.944687094865392	2000
12.026372729056643	2000
12.072039791626707	2000
12.217298863638048	2000
12.961715583868477	2000
12.964569267459998	2000
13.19297782256743	2000
13.219724947988873	2000
13.374816715225968	2000
13.391246951429888	2000
13.496158648363467	2000
13.55107043299928	2000
13.598624787213987	2000
13.608693498073762	2000
13.637013337157105	2000
13.772604958166298	2000
13.775539508004842	2000
13.915341651202098	2000
13.955419896769303	2000
14.048065422129664	2000
14.223712368789156	2000
14.380860940102714	2000
14.722569794010184	2000
14.764894556787967	2000
15.277448520373829	2000
15.471070731831697	2000
15.658977512220961	2000
16.051294118460543	2000
16.159549635083412	2000
16.195656290048582	2000
16.231608714792337	2000
16.33852650262879	2000
16.347180485547675	2000
16.433507033604233	2000
16.47884414873301	2000
16.537747796647515	2000
16.62091311849055	2000
16.687042349358002	2000
16.786272106594357	2000
17.120065160936083	2000
17.241268807826994	2000
17.399353625397797	2000
17.526721004001075	2000
17.69427381967174	2000
17.800101776009196	2000
18.03883597926107	2000
18.263035775726	2000
18.3230849401988	2000
18.42926970814808	2000
18.502051165286325	2000
18.786526749757755	2000
18.844817904907924	2000
18.915523097958978	2000
19.078044943324464	2000
19.2077660244131	2000
19.26882061414174	2000
19.41614646829137	2000
19.451425788818877	2000
19.567444668490023	2000
19.58466081417454	2000
19.665314933664156	2000
19.81101245595439	2000
20.215199622028248	2000
20.38303432357133	2000
20.417885402045048	2000
20.588223706085845	2000
20.67214456565322	2000
21.01146370081089	2000
21.217795593165558	2000
21.296014100904515	2000
21.33621503411118	2000
21.777599450681087	2000
21.796520608410454	2000
21.83375698272947	2000
21.995470355439153	2000
22.49516319873899	2000
22.525055219871895	2000
22.874729925227328	2000
23.012060565319036	2000
23.535827259087124	2000
23.55451604923533	2000
23.612595498645742	2000
23.68106410734147	2000
23.782525897830258	2000
23.863204482215778	2000
23.890581504484295	2000
23.893699430906793	2000
23.91939857632735	2000
23.9908584142649	2000
23.9917140765886	2000
24.100133362128023	2000
24.207686853080485	2000
24.230767529250716	2000
24.537072797254165	2000
24.706263700019395	2000
24.819654652111513	2000
24.938731715895955	2000
25.07360930055752	2000
25.16945405705402	2000
25.47243255015593	2000
25.56951729386221	2000
25.66560187457325	2000
25.730772404581685	2000
25.80937797191057	2000
25.929092513648282	2000
26.444460908694722	2000
26.45343035895556	2000
26.561016485285503	2000
26.574482299526267	2000
26.62521645551892	2000
26.66141001613445	2000
26.82051605793673	2000
26.827109631075956	2000
26.864565367590473	2000
26.957129597906494	2000
27.054692630708537	2000
27.05929006472452	2000
27.365012859068663	2000
27.425973802938667	2000
27.97817719543752	2000
28.1822865144102	2000
28.464392702126382	2000
28.473453296650927	2000
28.49747199785497	2000
28.724091224255837	2000
28.73418168643771	2000
28.852594662735623	2000
28.862953335745466	2000
29.26697944624673	2000
29.290798324345936	2000
29.309637550129985	2000
29.37090839645008	2000
29.378395959977187	2000
29.52227604310196	2000
29.543588664242403	2000
29.645487496309002	2000
30.141482490843806	2000
30.503087803814605	2000
30.743140302319663	2000
30.75805899546731	2000
30.77449010895905	2000
30.87503070070025	2000
30.93844966738468	2000
31.121389893318185	2000
31.451702593343086	2000
31.454976678466366	2000
31.53469325202789	2000
31.646196858830884	2000
31.738564634233	2000
31.763745881509728	2000
31.87436799732921	2000
32.45763390673075	2000
32.51756079852586	2000
32.608018847166036	2000
32.67114273909182	2000
32.77941757487103	2000
32.89025704157789	2000
33.014233594603326	2000
33.1117400804879	2000
33.14552812596681	2000
33.27725654941176	2000
33.33248298719551	2000
33.348313297535114	2000
33.51005495483664	2000
33.63779325090845	2000
33.80165026542927	2000
33.817695971900164	2000
33.943368451174045	2000
34.08962225000598	2000
34.16164050063331	2000
34.2188387593437	2000
34.34272929580767	2000
34.456466998066986	2000
34.482813291796106	2000
34.52045257531952	2000
34.61241596251945	2000
34.617978874973616	2000
34.61941455083339	2000
34.6413104507119	2000
34.83503911469509	2000
34.98823031857613	2000
35.02457571823977	2000
35.221547766156704	2000
35.26328697390209	2000
35.271777907911606	2000
35.33307496845151	2000
35.3377136301441	2000
35.338562104415324	2000
35.46672775295458	2000
35.548481758659015	2000
35.60278593020656	2000
35.684613181000735	2000
35.719244631397856	2000
35.83322268085625	2000
35.852014822661445	2000
36.20091281016388	2000
36.33723373266942	2000
36.46798842544602	2000
36.58805384768376	2000
36.65442788159396	2000
36.8178896494151	2000
36.91832883767154	2000
36.98717685096635	2000
37.04123961751181	2000
37.05600777736813	2000
37.18933564471693	2000
37.34269436962822	2000
37.60594031636333	2000
37.64579228845766	2000
37.65967240199071	2000
37.765988602682775	2000
38.03865993827417	2000
38.24395250008044	2000
38.46735794452458	2000
38.471690733858395	2000
38.56971347791494	2000
38.69371489500414	2000
38.705901977218	2000
38.742583475119844	2000
38.77733439695904	2000
39.41786399111257	2000
39.52071983453792	2000
39.540106940328144	2000
39.57270646896022	2000
39.68465724988603	2000
40.3521066605567	2000
40.375689934030575	2000
40.403704502445	2000
40.44059788667739	2000
40.64114410412264	2000
40.677021546156226	2000
40.68372788531521	2000
40.69208449195419	2000
40.75628542453161	2000
40.944929454961716	2000
40.96353297359943	2000
41.17312676340401	2000
41.339908456632884	2000
41.83959085936648	2000
41.885780709560464	2000
41.92238529777342	2000
41.94911693242664	2000
42.14656198581663	2000
42.2414943410626	2000
42.29503622395475	2000
42.31629317612891	2000
42.35395465660509	2000
42.57504973868191	2000
42.68720700844588	2000
42.69907072709481	2000
42.754473607264906	2000
42.8160052512144	2000
42.87062755090664	2000
43.038189495564005	2000
43.38102810971261	2000
43.448147903354354	2000
43.59989954194126	2000
43.633077341445336	2000
43.795211373427236	2000
43.820399785067195	2000
44.002633356421484	2000
44.14499846718353	2000
44.195855506595784	2000
44.20208144495338	2000
44.20965077180095	2000
44.348664747769135	2000
44.49328592434886	2000
44.49687780333337	2000
44.53012028806687	2000
44.59350790884349	2000
44.83410534278529	2000
44.91357106334573	2000
44.9458856763013	2000
45.02673689110686	2000
45.3209929222672	2000
45.368826872070336	2000
45.44254362549353	2000
45.53000766466523	2000
45.811612028348804	2000
45.85033367034818	2000
45.872684267942205	2000
46.18129204742296	2000
46.25217290563501	2000
46.4219830136368	2000
46.45704646801757	2000
46.67576717424464	2000
46.723582994741996	2000
46.7267227761501	2000
46.7714182823157	2000
47.1181311501226	2000
47.377526159857524	2000
47.414793305578264	2000
47.55336998080488	2000
47.78722632085271	2000
47.82077519295317	2000
48.182233477513584	2000
48.45932786843189	2000
48.70866662071955	2000
49.113985106331974	2000
49.404907913789565	2000
49.536686047195204	2000
49.630153306429406	2000
49.65595634679913	2000
49.82881846539899	2000
49.968833685884235	2000
50.015979983938536	2000
50.24348832492268	2000
50.32929617020286	2000
50.589185796398105	2000
50.61161593483715	2000
50.72755857826244	2000
50.82872613902162	2000
51.164016994785435	2000
51.26661756274892	2000
51.621666704483836	2000
51.690238705114865	2000
52.115823657861334	2000
52.18018458667837	2000
52.334455323545804	2000
52.645080259304756	2000
52.67564610116457	2000
53.05636528833754	2000
53.13377221793967	2000
53.15069973875717	2000
53.16622408545565	2000
53.21395314948891	2000
53.23090901013319	2000
53.290503639288765	2000
53.382900594325754	2000
53.54298475004323	2000
53.84946070107486	2000
53.88063697448059	2000
53.93371624316534	2000
54.01590195007636	2000
54.21225068917167	2000
54.45106334280102	2000
54.45815696944113	2000
54.54569300707865	2000
54.69259740465411	2000
55.00656776290841	2000
55.10779848791213	2000
55.2831127697043	2000
55.2955384021612	2000
55.38375017617531	2000
55.59424121288681	2000
55.88569583074988	2000
55.992394218794885	2000
56.04759523341529	2000
56.165228973440826	2000
56.16597094117136	2000
56.39713450954691	2000
56.521588177614646	2000
56.88807534124581	2000
57.35395533336211	2000
57.41536448578872	2000
57.696550508720506	2000
57.77737408534093	2000
57.80426812405638	2000
57.80800388734045	2000
58.02882010703258	2000
58.26379151264823	2000
58.35762516462247	2000
58.412104672154776	2000
58.495289728215184	2000
58.614196020247164	2000
59.042602685913735	2000
59.36199762100174	2000
59.54962352454926	2000
59.807278659738735	2000
59.94989463673893	2000
60.18854758657773	2000
60.21861623741774	2000
60.43714444558295	2000
60.80955424399596	2000
61.20329963171071	2000
61.30208594827645	2000
61.56701099936852	2000
61.73104032599535	2000
61.839833966928396	2000
62.1206489460801	2000
62.25123499082409	2000
62.373098400265775	2000
62.393954772583996	2000
62.431939153081444	2000
62.491139816506774	2000
62.653557161901425	2000
62.69162483592767	2000
62.990844500467766	2000
63.06291293079217	2000
63.147052536899544	2000
63.23261822138174	2000
63.25086061119661	2000
63.26551920030265	2000
63.28083732892096	2000
63.40360071918611	2000
63.68625281452313	2000
64.18804207336862	2000
64.36283475308988	2000
64.42765110582977	2000
64.80392181093808	2000
64.95100551297178	2000
65.112624841457	2000
65.16956784085876	2000
65.38362477492464	2000
65.48338831307736	2000
65.5804255298366	2000
65.94424060093931	2000
65.95916850590876	2000
66.00932621337445	2000
66.17255786328896	2000
66.30251614568144	2000
66.74132310647236	2000
66.98232573742719	2000
67.08858606965602	2000
67.27955270879357	2000
67.37895816177975	2000
67.47056576566176	2000
67.60600585848044	2000
67.75093026346786	2000
67.77217525337375	2000
67.8232290348971	2000
67.93544746705129	2000
68.01215160984813	2000
68.04210059442325	2000
68.05463825587897	2000
68.27797232631495	2000
68.32920720316932	2000
68.50750526664427	2000
68.6448957427822	2000
68.85632761632151	2000
69.11896124123106	2000
69.30383009011477	2000
69.41278281029065	2000
69.4577087592759	2000
69.63058820185145	2000
69.6330159084349	2000
69.82775106932148	2000
69.83782813820953	2000
69.94768568020838	2000
