Logging Type,Num Attackers,FP Rate,Total Attack Packet,Successful Attack Packet,Average Path Length
COMPREHENSIVE,1500,0.001,1000000,0,3.802
COMPREHENSIVE,1500,0.001,1000000,0,4.211333333
COMPREHENSIVE,1500,0.001,1000000,0,4.006666667
COMPREHENSIVE,1500,0.001,1000000,0,3.778
COMPREHENSIVE,1500,0.001,2000000,0,4.18
COMPREHENSIVE,1500,0.001,2000000,0,3.808
COMPREHENSIVE,1500,0.001,2000000,0,3.944
COMPREHENSIVE,1500,0.001,2000000,0,3.805333333
COMPREHENSIVE,1500,0.001,2000000,0,3.794666667
COMPREHENSIVE,1500,0.001,3000000,0,3.425333333
COMPREHENSIVE,1500,0.001,3000000,0,3.786666667
COMPREHENSIVE,1500,0.001,3000000,0,3.840666667
COMPREHENSIVE,1500,0.001,3000000,0,3.804666667
COMPREHENSIVE,1500,0.001,3000000,0,4.032
COMPREHENSIVE,2000,0.001,1000000,0,4.1795
COMPREHENSIVE,2000,0.001,1000000,0,3.263
COMPREHENSIVE,2000,0.001,1000000,0,3.787
COMPREHENSIVE,2000,0.001,1000000,0,3.8035
COMPREHENSIVE,2000,0.001,1000000,0,4.2975
COMPREHENSIVE,2000,0.001,2000000,0,4.7975
COMPREHENSIVE,2000,0.001,2000000,0,4.1035
COMPREHENSIVE,2000,0.001,2000000,0,3.14
COMPREHENSIVE,2000,0.001,2000000,0,4.9835
COMPREHENSIVE,2000,0.001,2000000,0,3.8335
COMPREHENSIVE,2000,0.001,3000000,0,3.7905
COMPREHENSIVE,2000,0.001,3000000,0,3.7935
COMPREHENSIVE,2000,0.001,3000000,0,4.159
COMPREHENSIVE,2000,0.001,3000000,0,3.792
COMPREHENSIVE,2000,0.001,3000000,0,3.804
COMPREHENSIVE,100,0.01,1000000,8,3.22
COMPREHENSIVE,100,0.01,1000000,2,3.95
COMPREHENSIVE,100,0.01,1000000,6,3.23
COMPREHENSIVE,100,0.01,1000000,2,3.9
COMPREHENSIVE,100,0.01,1000000,9,3.23
COMPREHENSIVE,100,0.01,2000000,0,4.03
COMPREHENSIVE,100,0.01,2000000,0,4.31
COMPREHENSIVE,100,0.01,2000000,0,3.75
COMPREHENSIVE,100,0.01,2000000,2,3.81
COMPREHENSIVE,100,0.01,2000000,0,4.18
COMPREHENSIVE,100,0.01,3000000,1,3.73
COMPREHENSIVE,100,0.01,3000000,0,3.79
COMPREHENSIVE,100,0.01,3000000,3,3.79
COMPREHENSIVE,100,0.01,3000000,4,3.74
COMPREHENSIVE,100,0.01,3000000,6,3.74
COMPREHENSIVE,500,0.01,1000000,0,4.132
COMPREHENSIVE,500,0.01,1000000,4,3.322
COMPREHENSIVE,500,0.01,1000000,0,3.776
COMPREHENSIVE,500,0.01,1000000,1,3.87
COMPREHENSIVE,500,0.01,1000000,9,3.24
COMPREHENSIVE,500,0.01,2000000,2,4.032
COMPREHENSIVE,500,0.01,2000000,2,3.768
COMPREHENSIVE,500,0.01,2000000,0,4.176
COMPREHENSIVE,500,0.01,2000000,0,3.774
COMPREHENSIVE,500,0.01,2000000,15,3.446
COMPREHENSIVE,500,0.01,3000000,0,4.03
COMPREHENSIVE,500,0.01,3000000,2,4.096
COMPREHENSIVE,500,0.01,3000000,0,3.78
COMPREHENSIVE,500,0.01,3000000,0,4.126
COMPREHENSIVE,500,0.01,3000000,0,5.158
COMPREHENSIVE,1000,0.01,1000000,8,3.136
COMPREHENSIVE,1000,0.01,1000000,0,4.224
COMPREHENSIVE,1000,0.01,1000000,0,3.782
COMPREHENSIVE,1000,0.01,1000000,6,3.177
COMPREHENSIVE,1000,0.01,1000000,1,3.72
COMPREHENSIVE,1000,0.01,2000000,0,3.998
COMPREHENSIVE,1000,0.01,2000000,2,3.555
COMPREHENSIVE,1000,0.01,2000000,1,3.483
COMPREHENSIVE,1000,0.01,2000000,3,3.827
COMPREHENSIVE,1000,0.01,2000000,2,3.803
COMPREHENSIVE,1000,0.01,3000000,1,3.771
COMPREHENSIVE,1000,0.01,3000000,4,3.299
COMPREHENSIVE,1000,0.01,3000000,1,4.187
COMPREHENSIVE,1000,0.01,3000000,0,3.96
COMPREHENSIVE,1000,0.01,3000000,4,3.777
COMPREHENSIVE,1500,0.01,1000000,1,4.155333333
COMPREHENSIVE,1500,0.01,1000000,0,3.790666667
COMPREHENSIVE,1500,0.01,1000000,0,3.790666667
COMPREHENSIVE,1500,0.01,1000000,0,4.198
COMPREHENSIVE,1500,0.01,1000000,1,3.821333333
COMPREHENSIVE,1500,0.01,2000000,9,3.206
COMPREHENSIVE,1500,0.01,2000000,0,3.813333333
COMPREHENSIVE,1500,0.01,2000000,2,3.840666667
COMPREHENSIVE,1500,0.01,2000000,1,3.834
COMPREHENSIVE,1500,0.01,2000000,0,3.793333333
COMPREHENSIVE,1500,0.01,3000000,0,4.332
COMPREHENSIVE,1500,0.01,3000000,1,3.791333333
COMPREHENSIVE,1500,0.01,3000000,2,3.943333333
COMPREHENSIVE,1500,0.01,3000000,7,3.507333333
COMPREHENSIVE,1500,0.01,3000000,18,3.576
COMPREHENSIVE,2000,0.01,1000000,0,4.1915
COMPREHENSIVE,2000,0.01,1000000,3,3.5405
COMPREHENSIVE,2000,0.01,1000000,1,3.7905
COMPREHENSIVE,2000,0.01,1000000,2,3.7835
COMPREHENSIVE,2000,0.01,1000000,2,3.8125
COMPREHENSIVE,2000,0.01,2000000,3,3.781
COMPREHENSIVE,2000,0.01,2000000,3,3.8005
COMPREHENSIVE,2000,0.01,2000000,12,3.6055
COMPREHENSIVE,2000,0.01,2000000,1,3.7945
COMPREHENSIVE,2000,0.01,2000000,4,3.778
COMPREHENSIVE,2000,0.01,3000000,1,3.808
COMPREHENSIVE,2000,0.01,3000000,8,3.8435
COMPREHENSIVE,2000,0.01,3000000,5,3.4015
COMPREHENSIVE,2000,0.01,3000000,1,3.782
COMPREHENSIVE,2000,0.01,3000000,0,3.7865
COMPREHENSIVE,100,0.05,1000000,15,3.94
COMPREHENSIVE,100,0.05,1000000,67,3.72
COMPREHENSIVE,100,0.05,1000000,53,3.75
COMPREHENSIVE,100,0.05,1000000,35,3.81
COMPREHENSIVE,100,0.05,1000000,60,3.76
COMPREHENSIVE,100,0.05,2000000,56,3.74
COMPREHENSIVE,100,0.05,2000000,162,3.28
COMPREHENSIVE,100,0.05,2000000,59,3.86
COMPREHENSIVE,100,0.05,2000000,98,3.69
COMPREHENSIVE,100,0.05,2000000,70,3.74
COMPREHENSIVE,100,0.05,3000000,15,4.19
COMPREHENSIVE,100,0.05,3000000,186,3.74
COMPREHENSIVE,100,0.05,3000000,136,3.89
COMPREHENSIVE,100,0.05,3000000,181,3.73
COMPREHENSIVE,100,0.05,3000000,311,3.28
COMPREHENSIVE,500,0.05,1000000,44,3.78
COMPREHENSIVE,500,0.05,1000000,62,3.746
COMPREHENSIVE,500,0.05,1000000,72,3.418
COMPREHENSIVE,500,0.05,1000000,1,4.968
COMPREHENSIVE,500,0.05,1000000,95,3.392
COMPREHENSIVE,500,0.05,2000000,104,3.81
COMPREHENSIVE,500,0.05,2000000,103,3.792
COMPREHENSIVE,500,0.05,2000000,92,3.856
COMPREHENSIVE,500,0.05,2000000,245,3.276
COMPREHENSIVE,500,0.05,2000000,4,4.178
COMPREHENSIVE,500,0.05,3000000,760,3.158
COMPREHENSIVE,500,0.05,3000000,57,3.924
COMPREHENSIVE,500,0.05,3000000,129,3.756
COMPREHENSIVE,500,0.05,3000000,273,3.736
COMPREHENSIVE,500,0.05,3000000,175,3.818
COMPREHENSIVE,1000,0.05,1000000,35,3.831
COMPREHENSIVE,1000,0.05,1000000,158,3.229
COMPREHENSIVE,1000,0.05,1000000,51,3.791
COMPREHENSIVE,1000,0.05,1000000,26,3.904
COMPREHENSIVE,1000,0.05,1000000,6,4.496
COMPREHENSIVE,1000,0.05,2000000,88,3.497
COMPREHENSIVE,1000,0.05,2000000,73,3.825
COMPREHENSIVE,1000,0.05,2000000,41,4.044
COMPREHENSIVE,1000,0.05,2000000,22,4.161
COMPREHENSIVE,1000,0.05,2000000,48,3.869
COMPREHENSIVE,1000,0.05,3000000,45,4.092
COMPREHENSIVE,1000,0.05,3000000,142,3.816
COMPREHENSIVE,1000,0.05,3000000,35,4.075
COMPREHENSIVE,1000,0.05,3000000,40,4.002
COMPREHENSIVE,1000,0.05,3000000,124,3.652
COMPREHENSIVE,1500,0.05,1000000,33,3.816
COMPREHENSIVE,1500,0.05,1000000,7,4.186666667
COMPREHENSIVE,1500,0.05,1000000,3,4.752666667
COMPREHENSIVE,1500,0.05,1000000,7,4.185333333
COMPREHENSIVE,1500,0.05,1000000,48,3.792666667
COMPREHENSIVE,1500,0.05,2000000,5,4.795333333
COMPREHENSIVE,1500,0.05,2000000,232,3.606
COMPREHENSIVE,1500,0.05,2000000,9,4.376
COMPREHENSIVE,1500,0.05,2000000,78,3.787333333
COMPREHENSIVE,1500,0.05,2000000,53,3.872
COMPREHENSIVE,1500,0.05,3000000,40,4.014
COMPREHENSIVE,1500,0.05,3000000,59,3.934666667
COMPREHENSIVE,1500,0.05,3000000,90,3.945333333
COMPREHENSIVE,1500,0.05,3000000,187,3.796666667
COMPREHENSIVE,1500,0.05,3000000,131,3.81
COMPREHENSIVE,2000,0.05,1000000,10,4.191
COMPREHENSIVE,2000,0.05,1000000,15,4.07
COMPREHENSIVE,2000,0.05,1000000,0,4.933
COMPREHENSIVE,2000,0.05,1000000,5,4.384
COMPREHENSIVE,2000,0.05,1000000,57,3.7865
COMPREHENSIVE,2000,0.05,2000000,114,3.801
COMPREHENSIVE,2000,0.05,2000000,4,4.5715
COMPREHENSIVE,2000,0.05,2000000,37,3.9165
COMPREHENSIVE,2000,0.05,2000000,25,4.063
COMPREHENSIVE,2000,0.05,2000000,31,3.935
COMPREHENSIVE,2000,0.05,3000000,142,3.799
COMPREHENSIVE,2000,0.05,3000000,106,3.808
COMPREHENSIVE,2000,0.05,3000000,132,3.8265
COMPREHENSIVE,2000,0.05,3000000,177,3.6175
COMPREHENSIVE,2000,0.05,3000000,103,3.841
EVEN,100,1.00E-04,1000000,4,3.77
EVEN,100,1.00E-04,1000000,6,4.06
EVEN,100,1.00E-04,1000000,2,3.8
EVEN,100,1.00E-04,1000000,3,3.86
EVEN,100,1.00E-04,1000000,0,4.06
EVEN,100,1.00E-04,2000000,0,3.87
EVEN,100,1.00E-04,2000000,0,3.35
EVEN,100,1.00E-04,2000000,0,5.46
EVEN,100,1.00E-04,2000000,0,3.83
EVEN,100,1.00E-04,2000000,2,3.79
EVEN,100,1.00E-04,3000000,9,3.83
EVEN,100,1.00E-04,3000000,13,4.76
EVEN,100,1.00E-04,3000000,53,3.65
EVEN,100,1.00E-04,3000000,0,3.85
EVEN,100,1.00E-04,3000000,8,3.85
EVEN,500,1.00E-04,1000000,0,4.122
EVEN,500,1.00E-04,1000000,0,4.186
EVEN,500,1.00E-04,1000000,0,3.59
EVEN,500,1.00E-04,1000000,0,3.89
EVEN,500,1.00E-04,1000000,17,3.738
EVEN,500,1.00E-04,2000000,1,3.792
EVEN,500,1.00E-04,2000000,4,3.718
EVEN,500,1.00E-04,2000000,2,3.786
EVEN,500,1.00E-04,2000000,0,3.986
EVEN,500,1.00E-04,2000000,3,3.804
EVEN,500,1.00E-04,3000000,9,3.774
EVEN,500,1.00E-04,3000000,43,3.212
EVEN,500,1.00E-04,3000000,0,4.168
EVEN,500,1.00E-04,3000000,4,4.078
EVEN,500,1.00E-04,3000000,22,3.796
EVEN,1000,1.00E-04,1000000,15,3.176
EVEN,1000,1.00E-04,1000000,4,3.853
EVEN,1000,1.00E-04,1000000,2,4.032
EVEN,1000,1.00E-04,1000000,0,3.449
EVEN,1000,1.00E-04,1000000,2,3.792
EVEN,1000,1.00E-04,2000000,2,3.785
EVEN,1000,1.00E-04,2000000,8,3.787
EVEN,1000,1.00E-04,2000000,6,3.882
EVEN,1000,1.00E-04,2000000,30,3.58
EVEN,1000,1.00E-04,2000000,4,3.784
EVEN,1000,1.00E-04,3000000,0,3.937
EVEN,1000,1.00E-04,3000000,3,3.921
EVEN,1000,1.00E-04,3000000,0,3.917
EVEN,1000,1.00E-04,3000000,1,4.184
EVEN,1000,1.00E-04,3000000,6,3.804
EVEN,1500,1.00E-04,1000000,2,3.347333333
EVEN,1500,1.00E-04,1000000,5,3.418666667
EVEN,1500,1.00E-04,1000000,12,3.388666667
EVEN,1500,1.00E-04,1000000,4,3.788
EVEN,1500,1.00E-04,1000000,5,3.792666667
EVEN,1500,1.00E-04,2000000,1,3.788666667
EVEN,1500,1.00E-04,2000000,2,3.798
EVEN,1500,1.00E-04,2000000,26,3.211333333
EVEN,1500,1.00E-04,2000000,2,3.808
EVEN,1500,1.00E-04,2000000,3,3.802
EVEN,1500,1.00E-04,3000000,2,3.812666667
EVEN,1500,1.00E-04,3000000,8,3.444
EVEN,1500,1.00E-04,3000000,3,3.542666667
EVEN,1500,1.00E-04,3000000,2,3.788
EVEN,1500,1.00E-04,3000000,2,3.796
EVEN,2000,1.00E-04,1000000,0,3.803
EVEN,2000,1.00E-04,1000000,0,3.787
EVEN,2000,1.00E-04,1000000,12,3.1415
EVEN,2000,1.00E-04,1000000,1,3.8185
EVEN,2000,1.00E-04,1000000,1,3.8065
EVEN,2000,1.00E-04,2000000,2,3.803
EVEN,2000,1.00E-04,2000000,3,3.7845
EVEN,2000,1.00E-04,2000000,1,4.169
EVEN,2000,1.00E-04,2000000,4,4.1925
EVEN,2000,1.00E-04,2000000,2,3.8025
EVEN,2000,1.00E-04,3000000,5,3.797
EVEN,2000,1.00E-04,3000000,0,4.0905
EVEN,2000,1.00E-04,3000000,5,3.7845
EVEN,2000,1.00E-04,3000000,1,3.7875
EVEN,2000,1.00E-04,3000000,0,4.206
EVEN,100,0.001,1000000,0,4.18
EVEN,100,0.001,1000000,2,4.07
EVEN,100,0.001,1000000,0,4.03
EVEN,100,0.001,1000000,1,3.83
EVEN,100,0.001,1000000,153,2.95
EVEN,100,0.001,2000000,0,4.39
EVEN,100,0.001,2000000,4,3.93
EVEN,100,0.001,2000000,0,4.16
EVEN,100,0.001,2000000,3,3.82
EVEN,100,0.001,2000000,0,3.66
EVEN,100,0.001,3000000,4,4.17
EVEN,100,0.001,3000000,2,3.77
EVEN,100,0.001,3000000,66,3.75
EVEN,100,0.001,3000000,26,3.46
EVEN,100,0.001,3000000,49,3.76
EVEN,500,0.001,1000000,4,3.798
EVEN,500,0.001,1000000,3,3.376
EVEN,500,0.001,1000000,0,5.42
EVEN,500,0.001,1000000,6,3.85
EVEN,500,0.001,1000000,12,3.796
EVEN,500,0.001,2000000,98,3.246
EVEN,500,0.001,2000000,1191,2.652
EVEN,500,0.001,2000000,12,3.798
EVEN,500,0.001,2000000,76,3.808
EVEN,500,0.001,2000000,3,4.172
EVEN,500,0.001,3000000,12,3.802
EVEN,500,0.001,3000000,188,3.254
EVEN,500,0.001,3000000,56,3.496
EVEN,500,0.001,3000000,1,5.156
EVEN,500,0.001,3000000,2,3.744
EVEN,1000,0.001,1000000,23,3.405
EVEN,1000,0.001,1000000,1,3.623
EVEN,1000,0.001,1000000,0,4.19
EVEN,1000,0.001,1000000,83,3.166
EVEN,1000,0.001,1000000,3,4.118
EVEN,1000,0.001,2000000,124,3.159
EVEN,1000,0.001,2000000,12,3.802
EVEN,1000,0.001,2000000,8,3.808
EVEN,1000,0.001,2000000,3,3.831
EVEN,1000,0.001,2000000,2,3.813
EVEN,1000,0.001,3000000,168,3.304
EVEN,1000,0.001,3000000,3,4.104
EVEN,1000,0.001,3000000,20,3.762
EVEN,1000,0.001,3000000,2,4.223
EVEN,1000,0.001,3000000,18,4.056
EVEN,1500,0.001,1000000,11,3.86
EVEN,1500,0.001,1000000,6,3.808666667
EVEN,1500,0.001,1000000,3,4.17
EVEN,1500,0.001,1000000,6,3.788
EVEN,1500,0.001,1000000,0,3.818666667
EVEN,1500,0.001,2000000,3,3.806
EVEN,1500,0.001,2000000,10,3.806
EVEN,1500,0.001,2000000,2,4.112666667
EVEN,1500,0.001,2000000,13,4.241333333
EVEN,1500,0.001,2000000,3,3.830666667
EVEN,1500,0.001,3000000,3,4.193333333
EVEN,1500,0.001,3000000,8,3.984666667
EVEN,1500,0.001,3000000,8,4.202
EVEN,1500,0.001,3000000,27,3.805333333
EVEN,1500,0.001,3000000,59,3.326
EVEN,2000,0.001,1000000,20,3.4005
EVEN,2000,0.001,1000000,3,3.8145
EVEN,2000,0.001,1000000,3,3.849
EVEN,2000,0.001,1000000,8,3.361
EVEN,2000,0.001,1000000,8,3.786
EVEN,2000,0.001,2000000,5,4.1625
EVEN,2000,0.001,2000000,25,3.3175
EVEN,2000,0.001,2000000,9,3.776
EVEN,2000,0.001,2000000,236,3.0185
EVEN,2000,0.001,2000000,8,3.8305
EVEN,2000,0.001,3000000,36,3.7795
EVEN,2000,0.001,3000000,120,3.8355
EVEN,2000,0.001,3000000,1,4.281
EVEN,2000,0.001,3000000,1,4.183
EVEN,2000,0.001,3000000,10,3.9225
EVEN,100,0.01,1000000,113,4.12
EVEN,100,0.01,1000000,124,3.79
EVEN,100,0.01,1000000,98,3.82
EVEN,100,0.01,1000000,104,3.84
EVEN,100,0.01,1000000,202,3.71
EVEN,100,0.01,2000000,386,3.76
EVEN,100,0.01,2000000,59,4.89
EVEN,100,0.01,2000000,242,3.74
EVEN,100,0.01,2000000,150,4.09
EVEN,100,0.01,2000000,215,3.89
EVEN,100,0.01,3000000,323,3.85
EVEN,100,0.01,3000000,321,4.21
EVEN,100,0.01,3000000,282,4.13
EVEN,100,0.01,3000000,973,3.42
EVEN,100,0.01,3000000,407,4.17
EVEN,500,0.01,1000000,99,4.022
EVEN,500,0.01,1000000,153,3.778
EVEN,500,0.01,1000000,157,3.838
EVEN,500,0.01,1000000,103,4.128
EVEN,500,0.01,1000000,414,3.84
EVEN,500,0.01,2000000,270,3.808
EVEN,500,0.01,2000000,353,3.77
EVEN,500,0.01,2000000,261,4.212
EVEN,500,0.01,2000000,285,3.772
EVEN,500,0.01,2000000,37,4.922
EVEN,500,0.01,3000000,241,4.568
EVEN,500,0.01,3000000,448,3.756
EVEN,500,0.01,3000000,369,3.808
EVEN,500,0.01,3000000,2281,3.272
EVEN,500,0.01,3000000,330,4.068
EVEN,1000,0.01,1000000,108,3.799
EVEN,1000,0.01,1000000,436,3.348
EVEN,1000,0.01,1000000,125,3.818
EVEN,1000,0.01,1000000,133,3.559
EVEN,1000,0.01,1000000,128,4.182
EVEN,1000,0.01,2000000,71,5.432
EVEN,1000,0.01,2000000,1609,3.058
EVEN,1000,0.01,2000000,189,3.918
EVEN,1000,0.01,2000000,239,3.81
EVEN,1000,0.01,2000000,425,3.835
EVEN,1000,0.01,3000000,450,3.791
EVEN,1000,0.01,3000000,279,4.142
EVEN,1000,0.01,3000000,501,3.579
EVEN,1000,0.01,3000000,358,4.031
EVEN,1000,0.01,3000000,388,4.184
EVEN,1500,0.01,1000000,116,4.177333333
EVEN,1500,0.01,1000000,108,3.501333333
EVEN,1500,0.01,1000000,29,4.658
EVEN,1500,0.01,1000000,482,3.147333333
EVEN,1500,0.01,1000000,119,3.808
EVEN,1500,0.01,2000000,248,4.052
EVEN,1500,0.01,2000000,324,3.897333333
EVEN,1500,0.01,2000000,329,3.785333333
EVEN,1500,0.01,2000000,254,3.796
EVEN,1500,0.01,2000000,213,4.136666667
EVEN,1500,0.01,3000000,429,3.82
EVEN,1500,0.01,3000000,393,3.807333333
EVEN,1500,0.01,3000000,405,3.802
EVEN,1500,0.01,3000000,417,3.798
EVEN,1500,0.01,3000000,310,3.827333333
EVEN,2000,0.01,1000000,152,3.802
EVEN,2000,0.01,1000000,119,4.2015
EVEN,2000,0.01,1000000,137,3.7855
EVEN,2000,0.01,1000000,126,3.803
EVEN,2000,0.01,1000000,174,3.9255
EVEN,2000,0.01,2000000,1301,3.588
EVEN,2000,0.01,2000000,323,3.8125
EVEN,2000,0.01,2000000,283,3.7955
EVEN,2000,0.01,2000000,307,3.9045
EVEN,2000,0.01,2000000,21,5.567
EVEN,2000,0.01,3000000,1143,3.296
EVEN,2000,0.01,3000000,3,5.875
EVEN,2000,0.01,3000000,426,3.788
EVEN,2000,0.01,3000000,310,3.904
EVEN,2000,0.01,3000000,464,3.7745
EVEN,100,0.05,1000000,1972,3.77
EVEN,100,0.05,1000000,1926,3.8
EVEN,100,0.05,1000000,1902,3.84
EVEN,100,0.05,1000000,4788,3.15
EVEN,100,0.05,1000000,1744,4.23
