Logging Type,Num Attackers,FP Rate,Total Attack Packet,Successful Attack Packet,Average Path Length
PERIODIC,500,1.00E-04,3000000,3082,4.036
PERIODIC,500,1.00E-04,3000000,20861,3.76
PERIODIC,500,1.00E-04,3000000,11443,3.2
PERIODIC,500,1.00E-04,3000000,14837,4.148
PERIODIC,1000,1.00E-04,1000000,1982,3.799
PERIODIC,1000,1.00E-04,1000000,4706,3.309
PERIODIC,1000,1.00E-04,1000000,9689,4.205
PERIODIC,1000,1.00E-04,1000000,4461,3.801
PERIODIC,1000,1.00E-04,1000000,5971,3.782
PERIODIC,1000,1.00E-04,1000000,1972,3.788
PERIODIC,1000,1.00E-04,1000000,2093,3.806
PERIODIC,1000,1.00E-04,1000000,6770,3.792
PERIODIC,1000,1.00E-04,1000000,15175,3.585
PERIODIC,1000,1.00E-04,1000000,1884,3.797
PERIODIC,1000,1.00E-04,2000000,5617,3.277
PERIODIC,1000,1.00E-04,2000000,13948,4.197
PERIODIC,1000,1.00E-04,2000000,5865,4.176
PERIODIC,1000,1.00E-04,2000000,4849,3.76
PERIODIC,1000,1.00E-04,2000000,5822,3.953
PERIODIC,1000,1.00E-04,2000000,12059,3.704
PERIODIC,1000,1.00E-04,2000000,12628,3.847
PERIODIC,1000,1.00E-04,2000000,1992,3.807
PERIODIC,1000,1.00E-04,2000000,12754,4.261
PERIODIC,1000,1.00E-04,2000000,20016,3.123
PERIODIC,1000,1.00E-04,3000000,21591,4.602
PERIODIC,1000,1.00E-04,3000000,13998,3.992
PERIODIC,1000,1.00E-04,3000000,3008,3.52
PERIODIC,1000,1.00E-04,3000000,31869,3.801
PERIODIC,1000,1.00E-04,3000000,15438,3.481
PERIODIC,1000,1.00E-04,3000000,13720,4.029
PERIODIC,1000,1.00E-04,3000000,15734,4.631
PERIODIC,1000,1.00E-04,3000000,22924,4.165
PERIODIC,1000,1.00E-04,3000000,14115,4.185
PERIODIC,1000,1.00E-04,3000000,4809,4.233
PERIODIC,1500,1.00E-04,1000000,1042,3.804
PERIODIC,1500,1.00E-04,1000000,4920,3.447333333
PERIODIC,1500,1.00E-04,1000000,1036,5.05
PERIODIC,1500,1.00E-04,1000000,10506,3.852
PERIODIC,1500,1.00E-04,1000000,1325,3.300666667
PERIODIC,1500,1.00E-04,1000000,3423,3.808666667
PERIODIC,1500,1.00E-04,1000000,2035,3.942666667
PERIODIC,1500,1.00E-04,1000000,5436,3.800666667
PERIODIC,1500,1.00E-04,1000000,2019,4.244
PERIODIC,1500,1.00E-04,1000000,7768,3.77
PERIODIC,1500,1.00E-04,2000000,15405,3.569333333
PERIODIC,1500,1.00E-04,2000000,9826,4.024666667
PERIODIC,1500,1.00E-04,2000000,7930,4.215333333
PERIODIC,1500,1.00E-04,2000000,5641,3.784
PERIODIC,1500,1.00E-04,2000000,9972,4.182666667
PERIODIC,1500,1.00E-04,2000000,2068,3.820666667
PERIODIC,1500,1.00E-04,2000000,18816,3.816666667
PERIODIC,1500,1.00E-04,2000000,15598,3.794666667
PERIODIC,1500,1.00E-04,2000000,5175,3.812
PERIODIC,1500,1.00E-04,2000000,9353,3.806
PERIODIC,1500,1.00E-04,3000000,6131,3.402
PERIODIC,1500,1.00E-04,3000000,23453,3.809333333
PERIODIC,1500,1.00E-04,3000000,22185,3.812
PERIODIC,1500,1.00E-04,3000000,6820,4.197333333
PERIODIC,1500,1.00E-04,3000000,16420,4.158
PERIODIC,1500,1.00E-04,3000000,3062,3.831333333
PERIODIC,1500,1.00E-04,3000000,3160,3.959333333
PERIODIC,1500,1.00E-04,3000000,16957,3.624
PERIODIC,1500,1.00E-04,3000000,13346,3.807333333
PERIODIC,1500,1.00E-04,3000000,27066,3.78
PERIODIC,2000,1.00E-04,1000000,7100,3.8055
PERIODIC,2000,1.00E-04,1000000,4536,4.0195
PERIODIC,2000,1.00E-04,1000000,1072,3.1965
PERIODIC,2000,1.00E-04,1000000,2056,3.7945
PERIODIC,2000,1.00E-04,1000000,8521,3.672
PERIODIC,2000,1.00E-04,1000000,6946,3.998
PERIODIC,2000,1.00E-04,1000000,3640,3.8355
PERIODIC,2000,1.00E-04,1000000,4245,3.8555
PERIODIC,2000,1.00E-04,1000000,6773,3.806
PERIODIC,2000,1.00E-04,1000000,7555,3.7975
PERIODIC,2000,1.00E-04,2000000,9040,3.1445
PERIODIC,2000,1.00E-04,2000000,5813,4.185
PERIODIC,2000,1.00E-04,2000000,11031,3.7965
PERIODIC,2000,1.00E-04,2000000,3515,3.782
PERIODIC,2000,1.00E-04,2000000,2062,3.868
PERIODIC,2000,1.00E-04,2000000,14298,3.7605
PERIODIC,2000,1.00E-04,2000000,14569,3.271
PERIODIC,2000,1.00E-04,2000000,6533,4.078
PERIODIC,2000,1.00E-04,2000000,8451,4.187
PERIODIC,2000,1.00E-04,2000000,2053,3.7965
PERIODIC,2000,1.00E-04,3000000,18540,3.3335
PERIODIC,2000,1.00E-04,3000000,22807,3.7725
PERIODIC,2000,1.00E-04,3000000,3044,3.9455
PERIODIC,2000,1.00E-04,3000000,21880,3.1095
PERIODIC,2000,1.00E-04,3000000,21590,4.002
PERIODIC,2000,1.00E-04,3000000,21791,3.9855
PERIODIC,2000,1.00E-04,3000000,20673,4.1425
PERIODIC,2000,1.00E-04,3000000,3068,3.167
PERIODIC,2000,1.00E-04,3000000,14022,4.175
PERIODIC,2000,1.00E-04,3000000,20515,4.0705
PERIODIC,100,0.001,1000000,2742,4.12
PERIODIC,100,0.001,1000000,1055,3.86
PERIODIC,100,0.001,1000000,4798,3.86
PERIODIC,100,0.001,1000000,1817,4.05
PERIODIC,100,0.001,1000000,2026,4.14
PERIODIC,100,0.001,1000000,9825,4.2
PERIODIC,100,0.001,1000000,1020,3.85
PERIODIC,100,0.001,1000000,1052,3.84
PERIODIC,100,0.001,1000000,5781,2.95
PERIODIC,100,0.001,1000000,9878,4.23
PERIODIC,100,0.001,2000000,16913,4.13
PERIODIC,100,0.001,2000000,6904,3.78
PERIODIC,100,0.001,2000000,12107,3.67
PERIODIC,100,0.001,2000000,5700,3.53
PERIODIC,100,0.001,2000000,7567,3.78
PERIODIC,100,0.001,2000000,13357,3.47
PERIODIC,100,0.001,2000000,17192,3.1
PERIODIC,100,0.001,2000000,7401,4.21
PERIODIC,100,0.001,2000000,3131,3.9
PERIODIC,100,0.001,2000000,2027,3.83
PERIODIC,100,0.001,3000000,20480,4.31
PERIODIC,100,0.001,3000000,3133,3.31
PERIODIC,100,0.001,3000000,8869,4.12
PERIODIC,100,0.001,3000000,15165,3.81
PERIODIC,100,0.001,3000000,3804,4.14
PERIODIC,100,0.001,3000000,18833,4.01
PERIODIC,100,0.001,3000000,22245,3.75
PERIODIC,100,0.001,3000000,15917,3.84
PERIODIC,100,0.001,3000000,25556,4.16
PERIODIC,100,0.001,3000000,5713,3.78
PERIODIC,500,0.001,1000000,2847,3.512
PERIODIC,500,0.001,1000000,7644,3.794
PERIODIC,500,0.001,1000000,5986,3.222
PERIODIC,500,0.001,1000000,2153,3.58
PERIODIC,500,0.001,1000000,9485,3.71
PERIODIC,500,0.001,1000000,1991,4.016
PERIODIC,500,0.001,1000000,2864,4.106
PERIODIC,500,0.001,1000000,6350,3.774
PERIODIC,500,0.001,1000000,1015,3.82
PERIODIC,500,0.001,1000000,2953,3.436
PERIODIC,500,0.001,2000000,5831,3.83
PERIODIC,500,0.001,2000000,14996,3.404
PERIODIC,500,0.001,2000000,23024,2.506
PERIODIC,500,0.001,2000000,9916,4.896
PERIODIC,500,0.001,2000000,8582,3.76
PERIODIC,500,0.001,2000000,8775,3.376
PERIODIC,500,0.001,2000000,9124,3.26
PERIODIC,500,0.001,2000000,10207,3.912
PERIODIC,500,0.001,2000000,14659,3.83
PERIODIC,500,0.001,2000000,5084,3.95
PERIODIC,500,0.001,3000000,21036,4.204
PERIODIC,500,0.001,3000000,3133,4.202
PERIODIC,500,0.001,3000000,25602,3.788
PERIODIC,500,0.001,3000000,22302,4.182
PERIODIC,500,0.001,3000000,12892,3.686
PERIODIC,500,0.001,3000000,5811,3.394
PERIODIC,500,0.001,3000000,19189,3.802
PERIODIC,500,0.001,3000000,8311,4.342
PERIODIC,500,0.001,3000000,13916,3.706
PERIODIC,500,0.001,3000000,19798,3.828
PERIODIC,1000,0.001,1000000,4992,4.004
PERIODIC,1000,0.001,1000000,8024,3.391
PERIODIC,1000,0.001,1000000,2613,4.201
PERIODIC,1000,0.001,1000000,6702,3.592
PERIODIC,1000,0.001,1000000,1043,4.182
PERIODIC,1000,0.001,1000000,8577,3.787
PERIODIC,1000,0.001,1000000,4433,3.771
PERIODIC,1000,0.001,1000000,7177,5.007
PERIODIC,1000,0.001,1000000,4533,3.793
PERIODIC,1000,0.001,1000000,4720,4.037
PERIODIC,1000,0.001,2000000,7174,3.793
PERIODIC,1000,0.001,2000000,8497,3.8
PERIODIC,1000,0.001,2000000,7918,3.797
PERIODIC,1000,0.001,2000000,8671,3.822
PERIODIC,1000,0.001,2000000,12226,3.79
PERIODIC,1000,0.001,2000000,5643,4.016
PERIODIC,1000,0.001,2000000,10310,3.771
PERIODIC,1000,0.001,2000000,12149,3.825
PERIODIC,1000,0.001,2000000,17282,3.906
PERIODIC,1000,0.001,2000000,14559,3.812
PERIODIC,1000,0.001,3000000,11703,3.806
PERIODIC,1000,0.001,3000000,14192,4.019
PERIODIC,1000,0.001,3000000,3105,3.812
PERIODIC,1000,0.001,3000000,13172,3.813
PERIODIC,1000,0.001,3000000,5668,3.796
PERIODIC,1000,0.001,3000000,8273,3.803
PERIODIC,1000,0.001,3000000,11695,4.153
PERIODIC,1000,0.001,3000000,4601,4.113
PERIODIC,1000,0.001,3000000,8802,4.02
PERIODIC,1000,0.001,3000000,11186,3.842
PERIODIC,1500,0.001,1000000,1214,3.310666667
PERIODIC,1500,0.001,1000000,4718,3.952
PERIODIC,1500,0.001,1000000,4615,3.804
PERIODIC,1500,0.001,1000000,6453,3.789333333
PERIODIC,1500,0.001,1000000,7636,4.171333333
PERIODIC,1500,0.001,1000000,6785,4.184
PERIODIC,1500,0.001,1000000,5087,3.314
PERIODIC,1500,0.001,1000000,6163,3.821333333
PERIODIC,1500,0.001,1000000,5290,4.115333333
PERIODIC,1500,0.001,1000000,4568,3.312
PERIODIC,1500,0.001,2000000,2094,3.321333333
PERIODIC,1500,0.001,2000000,3674,3.799333333
PERIODIC,1500,0.001,2000000,12919,3.962666667
PERIODIC,1500,0.001,2000000,11672,3.821333333
PERIODIC,1500,0.001,2000000,13257,4.422666667
PERIODIC,1500,0.001,2000000,5244,3.822
PERIODIC,1500,0.001,2000000,16594,3.804
PERIODIC,1500,0.001,2000000,11715,3.794666667
PERIODIC,1500,0.001,2000000,4097,4.039333333
PERIODIC,1500,0.001,2000000,13383,3.818
PERIODIC,1500,0.001,3000000,11620,3.796
PERIODIC,1500,0.001,3000000,20426,4.432
PERIODIC,1500,0.001,3000000,28259,3.218
PERIODIC,1500,0.001,3000000,10701,4.034666667
PERIODIC,1500,0.001,3000000,13396,3.793333333
PERIODIC,1500,0.001,3000000,9977,5.376666667
PERIODIC,1500,0.001,3000000,15827,3.790666667
PERIODIC,1500,0.001,3000000,18462,3.773333333
PERIODIC,1500,0.001,3000000,10448,4.017333333
PERIODIC,1500,0.001,3000000,3060,5.672666667
PERIODIC,2000,0.001,1000000,5788,3.125
PERIODIC,2000,0.001,1000000,6462,3.7935
PERIODIC,2000,0.001,1000000,1911,4.119
PERIODIC,2000,0.001,1000000,3733,3.7865
PERIODIC,2000,0.001,1000000,8130,3.805
PERIODIC,2000,0.001,1000000,5937,3.8185
PERIODIC,2000,0.001,1000000,4274,3.79
PERIODIC,2000,0.001,1000000,7712,3.795
PERIODIC,2000,0.001,1000000,1021,4.0785
PERIODIC,2000,0.001,1000000,5405,3.7815
PERIODIC,2000,0.001,2000000,10275,4.158
PERIODIC,2000,0.001,2000000,15109,3.8195
PERIODIC,2000,0.001,2000000,14608,3.8165
PERIODIC,2000,0.001,2000000,6584,3.81
PERIODIC,2000,0.001,2000000,11473,3.814
PERIODIC,2000,0.001,2000000,17247,4.468
PERIODIC,2000,0.001,2000000,3966,4.0815
PERIODIC,2000,0.001,2000000,3038,3.788
PERIODIC,2000,0.001,2000000,4068,3.516
PERIODIC,2000,0.001,2000000,17460,3.803
PERIODIC,2000,0.001,3000000,18184,4.035
PERIODIC,2000,0.001,3000000,11783,4.1965
PERIODIC,2000,0.001,3000000,21602,3.788
PERIODIC,2000,0.001,3000000,23758,3.7935
PERIODIC,2000,0.001,3000000,16522,3.7705
PERIODIC,2000,0.001,3000000,5512,3.8195
PERIODIC,2000,0.001,3000000,11164,3.1095
PERIODIC,2000,0.001,3000000,14282,4.9225
PERIODIC,2000,0.001,3000000,22211,3.7865
PERIODIC,2000,0.001,3000000,6041,4.01
PERIODIC,100,0.01,1000000,6337,5.54
PERIODIC,100,0.01,1000000,5981,4.03
PERIODIC,100,0.01,1000000,3334,3.7
PERIODIC,100,0.01,1000000,4752,5.26
PERIODIC,100,0.01,1000000,7145,3.78
PERIODIC,100,0.01,1000000,7804,4.27
PERIODIC,100,0.01,1000000,5257,3.93
PERIODIC,100,0.01,1000000,3121,3.93
PERIODIC,100,0.01,1000000,9185,3.81
PERIODIC,100,0.01,1000000,3745,3.47
PERIODIC,100,0.01,2000000,7397,4.17
PERIODIC,100,0.01,2000000,7174,3.79
PERIODIC,100,0.01,2000000,20613,3.42
PERIODIC,100,0.01,2000000,12719,3.8
PERIODIC,100,0.01,2000000,3922,3.79
PERIODIC,100,0.01,2000000,11705,3.72
PERIODIC,100,0.01,2000000,9666,3.48
PERIODIC,100,0.01,2000000,7487,3.85
PERIODIC,100,0.01,2000000,15732,2.89
PERIODIC,100,0.01,2000000,12586,3.78
PERIODIC,100,0.01,3000000,6822,4.35
PERIODIC,100,0.01,3000000,3220,4.11
PERIODIC,100,0.01,3000000,11175,4.19
PERIODIC,100,0.01,3000000,10938,3.49
PERIODIC,100,0.01,3000000,17785,3.38
PERIODIC,100,0.01,3000000,23558,3.79
PERIODIC,100,0.01,3000000,3822,3.42
PERIODIC,100,0.01,3000000,3417,3.81
PERIODIC,100,0.01,3000000,5995,4.72
PERIODIC,100,0.01,3000000,15744,3.22
PERIODIC,500,0.01,1000000,6160,3.78
PERIODIC,500,0.01,1000000,4960,3.812
PERIODIC,500,0.01,1000000,4828,3.716
PERIODIC,500,0.01,1000000,3589,3.802
PERIODIC,500,0.01,1000000,5958,3.678
PERIODIC,500,0.01,1000000,5002,3.87
PERIODIC,500,0.01,1000000,1218,3.814
PERIODIC,500,0.01,1000000,3721,3.802
PERIODIC,500,0.01,1000000,7027,4.212
PERIODIC,500,0.01,1000000,3013,3.76
PERIODIC,500,0.01,2000000,13825,3.788
PERIODIC,500,0.01,2000000,8554,3.714
PERIODIC,500,0.01,2000000,6433,4.082
PERIODIC,500,0.01,2000000,11033,3.924
PERIODIC,500,0.01,2000000,9571,3.82
PERIODIC,500,0.01,2000000,9850,3.252
PERIODIC,500,0.01,2000000,9480,3.828
PERIODIC,500,0.01,2000000,3981,3.81
PERIODIC,500,0.01,2000000,10707,3.978
PERIODIC,500,0.01,2000000,13227,3.8
PERIODIC,500,0.01,3000000,13605,4.174
PERIODIC,500,0.01,3000000,26204,3.822
PERIODIC,500,0.01,3000000,15273,3.978
PERIODIC,500,0.01,3000000,13397,3.772
PERIODIC,500,0.01,3000000,20032,3.808
PERIODIC,500,0.01,3000000,19945,3.438
PERIODIC,500,0.01,3000000,25817,3.816
PERIODIC,500,0.01,3000000,8854,3.788
PERIODIC,500,0.01,3000000,21549,3.796
PERIODIC,500,0.01,3000000,19018,4.038
PERIODIC,1000,0.01,1000000,3068,3.834
PERIODIC,1000,0.01,1000000,2064,3.776
PERIODIC,1000,0.01,1000000,2025,6.396
PERIODIC,1000,0.01,1000000,2559,4.142
PERIODIC,1000,0.01,1000000,6190,3.428
PERIODIC,1000,0.01,1000000,1467,4.152
PERIODIC,1000,0.01,1000000,4346,4.005
PERIODIC,1000,0.01,1000000,1764,4.172
PERIODIC,1000,0.01,1000000,7616,3.933
PERIODIC,1000,0.01,1000000,3011,4.727
PERIODIC,1000,0.01,2000000,2164,4.212
PERIODIC,1000,0.01,2000000,11962,3.797
PERIODIC,1000,0.01,2000000,11407,3.775
PERIODIC,1000,0.01,2000000,9575,3.806
PERIODIC,1000,0.01,2000000,15675,3.825
PERIODIC,1000,0.01,2000000,3966,3.799
PERIODIC,1000,0.01,2000000,6562,4.292
PERIODIC,1000,0.01,2000000,10793,3.828
PERIODIC,1000,0.01,2000000,12850,3.171
PERIODIC,1000,0.01,2000000,5295,3.816
PERIODIC,1000,0.01,3000000,18787,3.9
PERIODIC,1000,0.01,3000000,22797,3.792
PERIODIC,1000,0.01,3000000,17272,3.791
PERIODIC,1000,0.01,3000000,18154,3.791
PERIODIC,1000,0.01,3000000,8932,4.404
PERIODIC,1000,0.01,3000000,32580,3.912
PERIODIC,1000,0.01,3000000,18587,3.787
PERIODIC,1000,0.01,3000000,10649,3.819
PERIODIC,1000,0.01,3000000,11416,3.794
PERIODIC,1000,0.01,3000000,9073,3.172
PERIODIC,1500,0.01,1000000,1132,3.856666667
PERIODIC,1500,0.01,1000000,2859,3.878
PERIODIC,1500,0.01,1000000,4200,3.106666667
PERIODIC,1500,0.01,1000000,2884,3.814666667
PERIODIC,1500,0.01,1000000,3223,3.418666667
PERIODIC,1500,0.01,1000000,3091,3.393333333
PERIODIC,1500,0.01,1000000,4114,3.780666667
PERIODIC,1500,0.01,1000000,8095,3.847333333
PERIODIC,1500,0.01,1000000,4325,3.792666667
PERIODIC,1500,0.01,1000000,2053,3.958
PERIODIC,1500,0.01,2000000,3446,3.245333333
PERIODIC,1500,0.01,2000000,2192,3.826666667
PERIODIC,1500,0.01,2000000,4316,3.414
PERIODIC,1500,0.01,2000000,14217,3.424666667
PERIODIC,1500,0.01,2000000,9614,3.806
PERIODIC,1500,0.01,2000000,18975,3.342666667
PERIODIC,1500,0.01,2000000,7509,3.826666667
PERIODIC,1500,0.01,2000000,12996,3.386666667
PERIODIC,1500,0.01,2000000,2413,3.98
PERIODIC,1500,0.01,2000000,10725,3.795333333
PERIODIC,1500,0.01,3000000,25238,3.364666667
PERIODIC,1500,0.01,3000000,23496,3.101333333
PERIODIC,1500,0.01,3000000,22937,3.385333333
PERIODIC,1500,0.01,3000000,14911,3.802
PERIODIC,1500,0.01,3000000,18688,3.822
PERIODIC,1500,0.01,3000000,15015,3.811333333
PERIODIC,1500,0.01,3000000,15021,3.879333333
PERIODIC,1500,0.01,3000000,13532,3.827333333
PERIODIC,1500,0.01,3000000,5118,3.522666667
PERIODIC,1500,0.01,3000000,25792,4.004
PERIODIC,2000,0.01,1000000,7986,3.805
PERIODIC,2000,0.01,1000000,2181,4.192
PERIODIC,2000,0.01,1000000,2178,3.6765
PERIODIC,2000,0.01,1000000,5992,3.958
PERIODIC,2000,0.01,1000000,5317,3.4385
PERIODIC,2000,0.01,1000000,6351,3.789
PERIODIC,2000,0.01,1000000,6119,3.963
PERIODIC,2000,0.01,1000000,6206,3.6225
PERIODIC,2000,0.01,1000000,4287,3.215
PERIODIC,2000,0.01,1000000,4737,3.918
PERIODIC,2000,0.01,2000000,11565,3.824
PERIODIC,2000,0.01,2000000,4863,3.992
PERIODIC,2000,0.01,2000000,13874,3.9555
PERIODIC,2000,0.01,2000000,7171,3.8225
PERIODIC,2000,0.01,2000000,9599,3.802
PERIODIC,2000,0.01,2000000,6102,4.664
PERIODIC,2000,0.01,2000000,8063,3.8365
PERIODIC,2000,0.01,2000000,8844,3.5115
PERIODIC,2000,0.01,2000000,11767,3.8025
PERIODIC,2000,0.01,2000000,4004,3.45
PERIODIC,2000,0.01,3000000,6158,3.808
PERIODIC,2000,0.01,3000000,3185,4.191
PERIODIC,2000,0.01,3000000,18681,3.8095
PERIODIC,2000,0.01,3000000,20831,3.7835
PERIODIC,2000,0.01,3000000,15381,3.8595
PERIODIC,2000,0.01,3000000,6203,4.2955
PERIODIC,2000,0.01,3000000,17059,3.905
PERIODIC,2000,0.01,3000000,16511,3.082
PERIODIC,2000,0.01,3000000,19987,3.7815
PERIODIC,2000,0.01,3000000,3259,4.556
PERIODIC,100,0.05,1000000,2520,3.84
PERIODIC,100,0.05,1000000,4607,3.13
PERIODIC,100,0.05,1000000,7492,3.77
PERIODIC,100,0.05,1000000,1385,4.13
PERIODIC,100,0.05,1000000,6517,3.88
PERIODIC,100,0.05,1000000,7305,3.74
PERIODIC,100,0.05,1000000,4614,3.95
PERIODIC,100,0.05,1000000,1608,3.84
PERIODIC,100,0.05,1000000,7039,3.38
PERIODIC,100,0.05,1000000,3392,3.72
PERIODIC,100,0.05,2000000,3318,4.04
PERIODIC,100,0.05,2000000,8422,3.45
PERIODIC,100,0.05,2000000,2612,4.24
PERIODIC,100,0.05,2000000,8577,4.57
PERIODIC,100,0.05,2000000,11905,3.9
PERIODIC,100,0.05,2000000,4987,3.49
PERIODIC,100,0.05,2000000,15427,3.37
PERIODIC,100,0.05,2000000,10923,3.67
PERIODIC,100,0.05,2000000,10990,4.16
PERIODIC,100,0.05,2000000,5207,3.77
PERIODIC,100,0.05,3000000,10774,3.8
PERIODIC,100,0.05,3000000,4544,3.88
PERIODIC,100,0.05,3000000,16265,3.01
PERIODIC,100,0.05,3000000,14636,4.09
PERIODIC,100,0.05,3000000,11817,3.22
PERIODIC,100,0.05,3000000,4783,3.87
PERIODIC,100,0.05,3000000,21313,3.51
PERIODIC,100,0.05,3000000,17461,3.85
PERIODIC,100,0.05,3000000,19512,3.74
PERIODIC,100,0.05,3000000,7283,3.82
PERIODIC,500,0.05,1000000,1638,3.824
PERIODIC,500,0.05,1000000,5722,4.196
PERIODIC,500,0.05,1000000,7244,3.872
PERIODIC,500,0.05,1000000,7199,3.952
PERIODIC,500,0.05,1000000,7027,3.78
PERIODIC,500,0.05,1000000,2642,3.838
PERIODIC,500,0.05,1000000,5647,4.078
PERIODIC,500,0.05,1000000,4454,5.128
PERIODIC,500,0.05,1000000,1531,3.808
PERIODIC,500,0.05,1000000,4003,3.804
PERIODIC,500,0.05,2000000,7213,3.218
PERIODIC,500,0.05,2000000,8356,3.982
PERIODIC,500,0.05,2000000,2305,4.22
PERIODIC,500,0.05,2000000,12194,4.112
PERIODIC,500,0.05,2000000,17129,3.462
PERIODIC,500,0.05,2000000,15227,3.79
PERIODIC,500,0.05,2000000,16416,3.758
PERIODIC,500,0.05,2000000,6827,3.758
PERIODIC,500,0.05,2000000,10125,3.346
PERIODIC,500,0.05,2000000,18403,3.298
PERIODIC,500,0.05,3000000,23452,3.8
PERIODIC,500,0.05,3000000,4753,3.828
PERIODIC,500,0.05,3000000,20349,4.714
PERIODIC,500,0.05,3000000,5389,3.794
PERIODIC,500,0.05,3000000,24083,4.242
PERIODIC,500,0.05,3000000,7742,4.208
PERIODIC,500,0.05,3000000,26652,4.102
PERIODIC,500,0.05,3000000,13255,3.802
PERIODIC,500,0.05,3000000,16090,3.798
PERIODIC,500,0.05,3000000,9775,3.786
PERIODIC,1000,0.05,1000000,8046,3.805
PERIODIC,1000,0.05,1000000,3166,4.934
PERIODIC,1000,0.05,1000000,5607,3.806
PERIODIC,1000,0.05,1000000,5387,3.79
PERIODIC,1000,0.05,1000000,2630,3.784
PERIODIC,1000,0.05,1000000,5168,3.549
PERIODIC,1000,0.05,1000000,5564,3.589
PERIODIC,1000,0.05,1000000,2882,4.265
PERIODIC,1000,0.05,1000000,5527,3.82
PERIODIC,1000,0.05,1000000,6667,4.03
PERIODIC,1000,0.05,2000000,6521,4.012
PERIODIC,1000,0.05,2000000,6750,3.861
PERIODIC,1000,0.05,2000000,12820,3.878
PERIODIC,1000,0.05,2000000,11005,3.312
PERIODIC,1000,0.05,2000000,11588,3.801
PERIODIC,1000,0.05,2000000,20520,3.361
PERIODIC,1000,0.05,2000000,6085,3.794
PERIODIC,1000,0.05,2000000,4731,3.792
PERIODIC,1000,0.05,2000000,18165,3.802
PERIODIC,1000,0.05,2000000,4861,3.779
PERIODIC,1000,0.05,3000000,26679,4.212
PERIODIC,1000,0.05,3000000,6167,4.187
PERIODIC,1000,0.05,3000000,24044,3.794
PERIODIC,1000,0.05,3000000,10152,3.88
PERIODIC,1000,0.05,3000000,11297,3.285
PERIODIC,1000,0.05,3000000,7737,3.949
PERIODIC,1000,0.05,3000000,24628,3.797
PERIODIC,1000,0.05,3000000,11102,3.425
PERIODIC,1000,0.05,3000000,4082,4.063
PERIODIC,1000,0.05,3000000,6941,3.802
PERIODIC,1500,0.05,1000000,7026,3.806666667
