Logging Type,Num Attackers,FP Rate,Total Attack Packet,Successful Attack Packet,Average Path Length
COMPREHENSIVE,2000,0.01,1000000,907166,3.491
ODD,2000,0.01,1000000,136184,3.806
COMPREHENSIVE,2000,1.0E-4,1000000,863902,4.919
EVEN,2000,0.01,1000000,909470,3.7735
EVEN,2000,0.05,1000000,927455,3.843
COMPREHENSIVE,2000,0.001,1000000,902094,3.802
COMPREHENSIVE,2000,0.05,1000000,901108,3.817
EVEN,2000,0.001,1000000,904934,3.805
COMPREHENSIVE,2000,0.01,1000000,900304,3.8135
ODD,2000,0.01,1000000,906636,3.806
COMPREHENSIVE,2000,1.0E-4,1000000,903187,3.795
EVEN,2000,0.05,1000000,899256,3.816
COMPREHENSIVE,2000,0.001,2000000,1816741,3.797
EVEN,2000,0.01,1000000,895515,4.112
COMPREHENSIVE,2000,0.05,2000000,1805861,3.815
EVEN,2000,0.001,2000000,0,3.284
ODD,2000,0.01,2000000,1675328,3.886
COMPREHENSIVE,2000,0.01,2000000,1802632,3.802
EVEN,2000,0.05,2000000,1882630,3.154
COMPREHENSIVE,2000,1.0E-4,2000000,1807395,3.987
COMPREHENSIVE,2000,0.001,2000000,1854607,3.874
COMPREHENSIVE,2000,0.05,2000000,1859082,3.4555
EVEN,2000,0.01,2000000,1809704,3.782
EVEN,2000,0.001,2000000,1810841,3.8095
COMPREHENSIVE,2000,0.01,2000000,1848212,3.8745
ODD,2000,0.01,2000000,1844324,4.263
EVEN,2000,0.05,2000000,1846135,3.902
COMPREHENSIVE,2000,1.0E-4,2000000,1906099,3.235
COMPREHENSIVE,2000,0.05,2000000,525724,3.357
EVEN,2000,0.01,2000000,1816518,3.808
COMPREHENSIVE,2000,0.001,2000000,1857876,4.188
EVEN,2000,0.001,2000000,1855540,3.4255
COMPREHENSIVE,2000,0.01,2000000,1793543,3.8175
ODD,2000,0.01,2000000,1803366,3.819
COMPREHENSIVE,2000,1.0E-4,2000000,1803714,3.813
EVEN,2000,0.05,2000000,74891,4.003
COMPREHENSIVE,2000,0.05,2000000,1814289,3.7775
EVEN,2000,0.01,2000000,1907891,3.334
COMPREHENSIVE,2000,0.001,2000000,1815020,3.82
EVEN,2000,0.001,2000000,1812405,3.759
COMPREHENSIVE,2000,0.01,2000000,1811531,3.8145
ODD,2000,0.01,2000000,1819246,3.792
COMPREHENSIVE,2000,0.05,2000000,1883795,3.279
COMPREHENSIVE,2000,1.0E-4,2000000,1815611,3.535
EVEN,2000,0.05,2000000,1803342,3.8035
EVEN,2000,0.01,2000000,0,4.027
COMPREHENSIVE,2000,0.001,2000000,1809949,3.8075
EVEN,2000,0.001,2000000,1826947,3.7855
COMPREHENSIVE,2000,0.01,2000000,1809987,3.808
ODD,2000,0.01,2000000,1802127,3.8005
COMPREHENSIVE,2000,0.05,3000000,2707609,3.787
COMPREHENSIVE,2000,0.001,3000000,2735651,3.1635
COMPREHENSIVE,2000,1.0E-4,2000000,1825054,4.1835
EVEN,2000,0.05,2000000,1800032,3.8255
EVEN,2000,0.01,2000000,1818428,3.7945
EVEN,2000,0.001,3000000,2830599,3.5575
COMPREHENSIVE,2000,0.01,3000000,2799775,3.3685
ODD,2000,0.01,3000000,2853649,3.7855
COMPREHENSIVE,2000,0.05,3000000,2677374,3.837
COMPREHENSIVE,2000,0.001,3000000,2702179,3.7925
COMPREHENSIVE,2000,1.0E-4,3000000,2699186,3.813
EVEN,2000,0.05,3000000,2689281,3.81
EVEN,2000,0.001,3000000,2540273,3.1085
COMPREHENSIVE,2000,0.01,3000000,2883516,3.3045
EVEN,2000,0.01,3000000,2580309,4.9215
EVEN,2000,0.001,3000000,2877490,2.72
ODD,2000,0.01,3000000,2711251,3.8365
COMPREHENSIVE,2000,0.001,3000000,2722023,3.783
COMPREHENSIVE,2000,0.05,3000000,2524675,4.466
EVEN,2000,0.05,3000000,2795193,4.009
COMPREHENSIVE,2000,1.0E-4,3000000,2745266,4.2105
EVEN,2000,0.01,3000000,2700829,3.786
COMPREHENSIVE,2000,0.01,3000000,2720997,4.112
EVEN,2000,0.001,3000000,2739434,4.174
COMPREHENSIVE,2000,0.001,3000000,2767543,3.725
ODD,2000,0.01,3000000,2752891,4.193
COMPREHENSIVE,2000,0.05,3000000,2828246,3.8545
COMPREHENSIVE,2000,1.0E-4,3000000,2722844,3.8045
EVEN,2000,0.05,3000000,2760297,3.923
EVEN,2000,0.01,3000000,2785056,3.483
COMPREHENSIVE,2000,0.001,3000000,2837019,3.4545
COMPREHENSIVE,2000,0.01,3000000,2524917,4.766
ODD,2000,0.01,3000000,2534964,3.427
EVEN,100,1.0E-4,1000000,0,4.02
EVEN,2000,0.05,3000000,1775070,3.443
EVEN,100,1.0E-4,1000000,13,3.64
COMPREHENSIVE,2000,1.0E-4,3000000,1726645,3.7795
EVEN,2000,0.001,3000000,1899313,7.4115
COMPREHENSIVE,2000,0.05,3000000,1703777,3.8105
EVEN,100,1.0E-4,1000000,0,3.97
EVEN,100,1.0E-4,1000000,0,3.98
EVEN,100,1.0E-4,1000000,0,4.66
EVEN,2000,0.01,3000000,831782,3.918
ODD,100,0.001,1000000,0,3.78
ODD,100,0.05,1000000,0,3.84
COMPREHENSIVE,2000,0.01,3000000,13,3.2675
ODD,100,0.001,1000000,0,4.98
EVEN,100,1.0E-4,2000000,0,3.84
ODD,100,0.05,1000000,0,4.62
ODD,100,0.001,1000000,0,3.85
ODD,100,0.05,1000000,0,4.21
EVEN,100,1.0E-4,2000000,0,3.79
ODD,100,0.001,1000000,0,3.82
ODD,100,0.05,1000000,0,4.17
ODD,2000,0.01,3000000,1,3.7825
EVEN,100,1.0E-4,2000000,0,3.15
ODD,100,0.001,1000000,0,3.76
ODD,100,0.05,1000000,0,4.22
ODD,100,0.001,2000000,0,3.87
EVEN,100,1.0E-4,2000000,0,4.4
ODD,100,0.05,2000000,0,3.59
COMPREHENSIVE,2000,1.0E-4,3000000,0,3.785
EVEN,2000,0.05,3000000,0,4.0975
ODD,100,0.001,2000000,0,4.26
EVEN,100,1.0E-4,2000000,0,4.17
ODD,100,0.05,2000000,0,3.78
ODD,100,1.0E-4,1000000,0,4.06
EVEN,2000,0.01,3000000,0,3.8075
ODD,100,0.05,2000000,0,3.55
ODD,100,0.001,2000000,0,3.81
ODD,100,1.0E-4,1000000,0,2.63
EVEN,100,1.0E-4,3000000,0,3.84
ODD,100,1.0E-4,1000000,0,4.21
ODD,100,0.05,2000000,0,5.09
ODD,100,0.001,2000000,0,3.15
ODD,100,1.0E-4,1000000,0,3.71
EVEN,100,1.0E-4,3000000,0,3.19
ODD,100,0.05,2000000,0,4.18
ODD,100,1.0E-4,1000000,0,3.81
ODD,100,0.001,2000000,0,4.13
EVEN,100,1.0E-4,3000000,0,3.37
ODD,100,1.0E-4,2000000,0,3.77
ODD,100,0.05,3000000,0,3.83
ODD,100,0.001,3000000,0,3.79
ODD,100,1.0E-4,2000000,0,3.75
EVEN,100,1.0E-4,3000000,0,3.24
ODD,100,0.05,3000000,0,4.14
ODD,100,1.0E-4,2000000,0,3.85
ODD,100,0.001,3000000,0,4.05
EVEN,100,1.0E-4,3000000,0,3.85
ODD,100,0.05,3000000,0,4.56
ODD,100,1.0E-4,2000000,0,3.82
ODD,100,0.001,3000000,0,4.01
EVEN,500,1.0E-4,1000000,0,3.272
ODD,100,1.0E-4,2000000,0,5.31
ODD,100,0.05,3000000,0,4.02
ODD,100,0.001,3000000,0,3.36
ODD,100,1.0E-4,3000000,0,3.82
ODD,100,0.05,3000000,0,4.34
EVEN,500,1.0E-4,1000000,0,3.812
ODD,100,0.001,3000000,0,3.82
ODD,100,1.0E-4,3000000,0,3.15
ODD,100,1.0E-4,3000000,0,4.08
ODD,500,0.05,1000000,0,4.188
EVEN,500,1.0E-4,1000000,0,4.186
ODD,500,0.001,1000000,0,3.944
ODD,100,1.0E-4,3000000,0,3.79
ODD,100,1.0E-4,3000000,0,3.92
ODD,500,0.05,1000000,0,3.74
ODD,500,0.001,1000000,0,3.73
EVEN,500,1.0E-4,1000000,0,5.652
ODD,500,1.0E-4,1000000,0,3.196
ODD,500,0.05,1000000,0,3.904
ODD,500,0.001,1000000,0,3.862
EVEN,500,1.0E-4,1000000,0,3.806
ODD,500,1.0E-4,1000000,0,3.778
ODD,500,0.05,1000000,0,3.112
ODD,500,0.05,1000000,0,3.096
ODD,500,0.001,1000000,0,4.06
ODD,500,1.0E-4,1000000,0,3.814
EVEN,500,1.0E-4,2000000,0,5.21
ODD,500,1.0E-4,1000000,0,3.33
ODD,500,0.001,1000000,0,3.856
ODD,500,0.05,2000000,0,3.768
ODD,500,1.0E-4,1000000,0,3.378
EVEN,500,1.0E-4,2000000,0,4.14
ODD,500,0.05,2000000,0,3.468
ODD,500,0.001,2000000,0,3.938
EVEN,500,1.0E-4,2000000,0,3.362
ODD,500,1.0E-4,2000000,0,3.784
ODD,500,0.05,2000000,0,4.162
ODD,500,0.001,2000000,0,4.834
EVEN,500,1.0E-4,2000000,0,3.852
ODD,500,1.0E-4,2000000,0,3.954
ODD,500,0.05,2000000,0,3.782
ODD,500,0.001,2000000,0,3.846
ODD,500,1.0E-4,2000000,0,3.792
EVEN,500,1.0E-4,2000000,0,4.384
ODD,500,0.001,2000000,0,3.792
ODD,500,0.05,2000000,0,4.116
ODD,500,1.0E-4,2000000,0,3.89
EVEN,500,1.0E-4,3000000,0,3.806
ODD,500,0.001,2000000,0,3.78
ODD,500,0.05,3000000,0,4.008
ODD,500,1.0E-4,2000000,0,3.79
EVEN,500,1.0E-4,3000000,0,3.868
ODD,500,0.001,3000000,0,3.79
ODD,500,1.0E-4,3000000,0,3.31
ODD,500,0.05,3000000,0,3.862
EVEN,500,1.0E-4,3000000,0,4.102
ODD,500,1.0E-4,3000000,0,3.162
ODD,500,0.001,3000000,0,4.094
ODD,500,0.05,3000000,0,3.854
EVEN,500,1.0E-4,3000000,0,3.542
ODD,500,1.0E-4,3000000,0,3.806
ODD,500,0.05,3000000,0,3.854
ODD,500,0.001,3000000,0,4.196
EVEN,500,1.0E-4,3000000,0,3.834
ODD,500,1.0E-4,3000000,0,4.212
ODD,500,0.001,3000000,0,3.778
ODD,500,0.05,3000000,0,4.78
ODD,500,1.0E-4,3000000,0,3.788
ODD,500,0.001,3000000,0,4.128
EVEN,1000,1.0E-4,1000000,0,4.044
ODD,1000,0.05,1000000,0,3.603
ODD,1000,1.0E-4,1000000,0,3.367
ODD,1000,0.05,1000000,0,3.448
ODD,1000,0.001,1000000,0,3.966
EVEN,1000,1.0E-4,1000000,0,7.412
ODD,1000,1.0E-4,1000000,0,3.809
ODD,1000,0.001,1000000,0,4.349
ODD,1000,0.05,1000000,0,4.295
EVEN,1000,1.0E-4,1000000,0,3.825
ODD,1000,1.0E-4,1000000,0,3.142
ODD,1000,0.05,1000000,0,3.82
ODD,1000,0.001,1000000,0,3.981
ODD,1000,1.0E-4,1000000,0,3.813
EVEN,1000,1.0E-4,1000000,0,3.947
ODD,1000,1.0E-4,1000000,0,3.161
ODD,1000,0.001,1000000,0,3.743
EVEN,1000,1.0E-4,1000000,0,3.805
ODD,1000,0.05,1000000,0,4.893
ODD,1000,1.0E-4,2000000,0,4.113
ODD,1000,0.001,1000000,0,3.821
EVEN,1000,1.0E-4,2000000,0,4.201
ODD,1000,0.05,2000000,0,4.184
ODD,1000,0.001,2000000,0,3.756
ODD,1000,1.0E-4,2000000,0,4.186
EVEN,1000,1.0E-4,2000000,0,4.217
ODD,1000,0.05,2000000,0,3.824
ODD,1000,1.0E-4,2000000,0,3.841
ODD,1000,0.001,2000000,0,4.26
ODD,1000,0.05,2000000,0,4.032
EVEN,1000,1.0E-4,2000000,0,4.001
ODD,1000,1.0E-4,2000000,0,4.272
EVEN,1000,1.0E-4,2000000,0,3.496
ODD,1000,0.05,2000000,0,3.788
ODD,1000,0.001,2000000,0,6.433
ODD,1000,0.05,2000000,0,3.798
ODD,1000,1.0E-4,2000000,0,4.134
EVEN,1000,1.0E-4,2000000,0,4.029
ODD,1000,0.001,2000000,0,3.857
EVEN,1000,1.0E-4,3000000,0,3.18
ODD,1000,1.0E-4,3000000,0,3.453
ODD,1000,0.001,2000000,0,3.792
ODD,1000,0.05,3000000,0,3.811
EVEN,1000,1.0E-4,3000000,0,3.819
ODD,1000,0.001,3000000,0,3.809
ODD,1000,0.05,3000000,0,3.806
ODD,1000,1.0E-4,3000000,0,4.161
EVEN,1000,1.0E-4,3000000,0,3.475
ODD,1000,1.0E-4,3000000,0,3.404
ODD,1000,0.001,3000000,0,3.784
ODD,1000,0.05,3000000,0,3.84
ODD,1000,1.0E-4,3000000,0,2.921
EVEN,1000,1.0E-4,3000000,0,3.79
ODD,1000,0.001,3000000,0,3.917
ODD,1000,0.05,3000000,0,5.726
ODD,1000,1.0E-4,3000000,0,4.034
EVEN,1000,1.0E-4,3000000,0,3.792
ODD,1000,0.001,3000000,0,3.315
ODD,1000,0.05,3000000,0,4.006
ODD,1500,1.0E-4,1000000,0,3.932
ODD,1000,0.001,3000000,0,4.086
EVEN,1500,1.0E-4,1000000,0,3.8053333333333335
ODD,1500,0.05,1000000,0,4.066666666666666
ODD,1500,0.001,1000000,0,3.8066666666666666
ODD,1500,1.0E-4,1000000,0,4.13
EVEN,1500,1.0E-4,1000000,0,4.33
ODD,1500,0.05,1000000,0,3.9726666666666666
ODD,1500,1.0E-4,1000000,0,3.79
ODD,1500,0.001,1000000,0,3.97
EVEN,1500,1.0E-4,1000000,0,3.8026666666666666
ODD,1500,0.05,1000000,0,3.7786666666666666
ODD,1500,1.0E-4,1000000,0,3.792
ODD,1500,0.001,1000000,0,4.023333333333333
EVEN,1500,1.0E-4,1000000,0,3.8993333333333333
ODD,1500,0.001,1000000,0,3.175333333333333
ODD,1500,0.05,1000000,0,4.054666666666667
ODD,1500,1.0E-4,1000000,0,3.788666666666667
EVEN,1500,1.0E-4,1000000,0,3.8153333333333332
ODD,1500,0.05,1000000,0,3.912
ODD,1500,0.001,1000000,0,4.246666666666667
ODD,1500,1.0E-4,2000000,0,3.8313333333333333
EVEN,1500,1.0E-4,2000000,0,3.812666666666667
ODD,1500,0.001,2000000,0,3.732
ODD,1500,0.05,2000000,0,4.110666666666667
EVEN,1500,1.0E-4,2000000,0,3.8093333333333335
ODD,1500,1.0E-4,2000000,0,3.985333333333333
ODD,1500,0.001,2000000,0,3.8013333333333335
EVEN,1500,1.0E-4,2000000,0,3.6186666666666665
ODD,1500,0.05,2000000,0,4.011333333333333
ODD,1500,1.0E-4,2000000,0,3.808666666666667
EVEN,1500,1.0E-4,2000000,0,3.342
ODD,1500,0.001,2000000,0,3.794
ODD,1500,0.05,2000000,0,3.3766666666666665
ODD,1500,1.0E-4,2000000,0,3.8453333333333335
EVEN,1500,1.0E-4,2000000,0,3.989333333333333
ODD,1500,0.001,2000000,0,3.802
ODD,1500,0.05,2000000,0,3.8706666666666667
ODD,1500,1.0E-4,2000000,0,3.8173333333333335
ODD,1500,0.05,2000000,0,3.465333333333333
ODD,1500,0.001,2000000,0,3.8373333333333335
EVEN,1500,1.0E-4,3000000,0,4.174666666666667
ODD,1500,1.0E-4,3000000,0,3.8193333333333332
ODD,1500,0.05,3000000,0,3.4833333333333334
ODD,1500,0.001,3000000,0,3.917333333333333
ODD,1500,1.0E-4,3000000,0,3.7986666666666666
EVEN,1500,1.0E-4,3000000,0,4.8853333333333335
ODD,1500,0.05,3000000,0,3.8226666666666667
ODD,1500,0.001,3000000,0,3.798
ODD,1500,1.0E-4,3000000,0,4.190666666666667
EVEN,1500,1.0E-4,3000000,0,4.154
ODD,1500,0.05,3000000,0,3.3186666666666667
ODD,1500,0.001,3000000,0,4.164
ODD,1500,1.0E-4,3000000,0,3.4446666666666665
EVEN,1500,1.0E-4,3000000,0,3.798
ODD,1500,0.05,3000000,0,4.064666666666667
EVEN,1500,1.0E-4,3000000,0,3.5673333333333335
ODD,1500,0.001,3000000,0,4.181333333333333
ODD,1500,1.0E-4,3000000,0,4.035333333333333
ODD,1500,0.05,3000000,0,3.904
ODD,1500,0.001,3000000,0,3.4266666666666667
EVEN,2000,1.0E-4,1000000,0,3.797
ODD,2000,0.05,1000000,0,3.7875
ODD,2000,1.0E-4,1000000,0,4.207
ODD,2000,0.001,1000000,0,3.8
EVEN,2000,1.0E-4,1000000,0,4.181
ODD,2000,1.0E-4,1000000,0,3.827
ODD,2000,0.05,1000000,0,4.042
ODD,2000,0.001,1000000,0,4.053
EVEN,2000,1.0E-4,1000000,0,3.507
ODD,2000,0.05,1000000,0,3.1
ODD,2000,1.0E-4,1000000,0,3.789
ODD,2000,0.001,1000000,0,3.936
ODD,2000,0.05,1000000,0,3.2085
EVEN,2000,1.0E-4,1000000,0,3.8265
ODD,2000,1.0E-4,1000000,0,3.5305
ODD,2000,0.05,1000000,0,3.3385
ODD,2000,0.001,1000000,0,3.798
EVEN,2000,1.0E-4,1000000,0,3.811
ODD,2000,0.05,2000000,0,3.2
ODD,2000,1.0E-4,1000000,0,4.1655
ODD,2000,0.001,1000000,0,4.1795
ODD,2000,0.05,2000000,0,3.194
EVEN,2000,1.0E-4,2000000,0,3.816
ODD,2000,1.0E-4,2000000,0,3.8035
EVEN,2000,1.0E-4,2000000,0,4.008
ODD,2000,0.001,2000000,0,4.1105
ODD,2000,0.05,2000000,0,4.2675
ODD,2000,1.0E-4,2000000,0,3.8035
EVEN,2000,1.0E-4,2000000,0,3.7925
ODD,2000,0.001,2000000,0,3.797
ODD,2000,0.05,2000000,0,3.7935
ODD,2000,1.0E-4,2000000,0,3.928
ODD,2000,0.05,2000000,0,3.7985
EVEN,2000,1.0E-4,2000000,0,4.3875
ODD,2000,0.001,2000000,0,4.526
ODD,2000,1.0E-4,2000000,0,4.1435
ODD,2000,0.001,2000000,0,3.7795
ODD,2000,0.05,3000000,0,4.751
EVEN,2000,1.0E-4,2000000,0,4.145
ODD,2000,1.0E-4,2000000,0,3.7965
ODD,2000,0.001,2000000,0,3.7915
ODD,2000,0.05,3000000,0,3.9085
EVEN,2000,1.0E-4,3000000,0,3.9335
ODD,2000,1.0E-4,3000000,0,3.8605
ODD,2000,0.001,3000000,0,4.0
EVEN,2000,1.0E-4,3000000,0,3.801
ODD,2000,0.05,3000000,0,4.1815
ODD,2000,1.0E-4,3000000,0,4.176
ODD,2000,0.001,3000000,0,3.799
EVEN,2000,1.0E-4,3000000,0,3.8655
ODD,2000,1.0E-4,3000000,0,3.827
ODD,2000,0.05,3000000,0,4.3045
EVEN,2000,1.0E-4,3000000,0,3.3215
ODD,2000,0.001,3000000,0,3.809
ODD,2000,0.05,3000000,0,3.78
ODD,2000,1.0E-4,3000000,0,4.9055
ODD,2000,0.001,3000000,0,4.391
EVEN,2000,1.0E-4,3000000,0,7.3925
ODD,2000,1.0E-4,3000000,0,3.783
ODD,2000,0.001,3000000,0,3.7935
